UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@meenumehru @meenumehru @meenumehru @meenumehru @meenumehru,Meenu Mehru  😍‏ @meenumehru,11-Jan,#JusticeForZainab,,"#JusticeForZainab
Justice will only b served.... if These Murderers b laying dead Along ZENAB...!!! pic.twitter.com/nTqCZTj4mz",7 27 27 58 58,"Retweet
    
      
    27
  
  
    
      
      Retweeted
    
      
    27",,"Like
    
      
    58
  
  
    
      
      
      Liked
    
      
    58",/meenumehru/status/951455937767886849
@IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK,SYED FAYYAZ ALI‏ @IamTeamIK,11-Jan,#JusticeForZainab,,"This 11 years old boy, Sharq went missing 2 days ago from Patoki Punajb. His parents registered FIR but as usual, police failed to recover him. Today he was found in a field raped and murdered.
Who is responsible for this loss of precious life @CMShehbaz?
#JusticeForZainab pic.twitter.com/wM6zSGgs8c",43 361 361 381 381,"Retweet
    
      
    361
  
  
    
      
      Retweeted
    
      
    361",,"Like
    
      
    381
  
  
    
      
      
      Liked
    
      
    381",/IamTeamIK/status/951455843798716417
@SamiaQureshi5 @SamiaQureshi5 @SamiaQureshi5 @SamiaQureshi5 @SamiaQureshi5,Miss Qureshi‏ @SamiaQureshi5,11-Jan,#JusticeForZainab,,"Everyone wants #JusticeForZainab rather he belongs to politics, sports, showbiz and journalism. Today now everyone is on one platform only for justice with @RabiaAnumm and @AyeshaBakhshpic.twitter.com/r6RxueL24j",1 8 8 23 23,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    23
  
  
    
      
      
      Liked
    
      
    23",/SamiaQureshi5/status/951455376200912897
@ArfaSays_ @ArfaSays_ @ArfaSays_ @ArfaSays_ @ArfaSays_,Arfa Feroz Zake‏ @ArfaSays_,11-Jan,"#JusticeForZainab,NZvPAK",#NZvPAK,Pakistani Society in Dunedin (NewZealand) have golden platform to put their efforts in campaign #JusticeForZainab. A single protest banner with Zainab's pic in the crowd during third ODI can highlight issue internationally. #NZvPAK,4 10 10 45 45,"Retweet
    
      
    10
  
  
    
      
      Retweeted
    
      
    10",,"Like
    
      
    45
  
  
    
      
      
      Liked
    
      
    45",/ArfaSays_/status/951455159124660224
@SAMAATV @SAMAATV @SAMAATV @SAMAATV @SAMAATV,SAMAA TV‏Verified account @SAMAATV,11-Jan,#JusticeForZainab,,"Here’s how a street vendor feels about #JusticeForZainab
By: @minerwatahirpic.twitter.com/Sjiv7GdhgZ",2 9 9 38 38,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    38
  
  
    
      
      
      Liked
    
      
    38",/SAMAATV/status/951454271886774272
@oblmir @oblmir @oblmir @oblmir @oblmir,Osama Bin Liaqat Mir‏ @oblmir,11-Jan,#JusticeforZainab,,I have followed all the news of #JusticeforZainab through Twitter because I don’t have the heart to see our insensitive moronic media covering this tragedy with zero respect for the deceased or her family in their bid to “report first”.,4 18 18 62 62,"Retweet
    
      
    18
  
  
    
      
      Retweeted
    
      
    18",,"Like
    
      
    62
  
  
    
      
      
      Liked
    
      
    62",/oblmir/status/951451913823821824
@Nabela @Nabela @Nabela @Nabela @Nabela @omar_quraishi,Nabela‏Verified account @Nabela omar r quraishiVerified account @omar_quraishi,11-Jan,#JusticeForZainab,,"This is so powerful. So much respect for Kiran Naz, who brought her daughter to her news show in protest to the brutal murder and rape of 8 year old Zainab Ansari. 
#JusticeForZainab https://twitter.com/omar_quraishi/status/951119489776738305 … Not often that you see a TV news anchor bring her own child to her news cast - @SAMAATV 's Kiran Naz did precisely that to make a point about how she felt as a mother in Pakistan 
…",40 40 137 137,"Retweet
    
      
    40
  
  
    
      
      Retweeted
    
      
    40",,"Like
    
      
    137
  
  
    
      
      
      Liked
    
      
    137",/Nabela/status/951451373962514432
@D_Hturt @D_Hturt @D_Hturt @D_Hturt @D_Hturt,!₹‏ @D_Hturt,11-Jan,"#RIP,JusticeForZainab",#JusticeForZainab,"Zainab was abducted,raped & killed. She was just 7 y/o.This horrific incident forced to me think what kind of monsters live within our society.The culprit must be punished in the harshest way the world has ever witnessed.May her soul #RIP 
#JusticeForZainab pic.twitter.com/2Hru9c7smp",27 571 571 364 364,"Retweet
    
      
    571
  
  
    
      
      Retweeted
    
      
    571",,"Like
    
      
    364
  
  
    
      
      
      Liked
    
      
    364",/D_Hturt/status/951451332644237312
@ZimalWish @ZimalWish @ZimalWish @ZimalWish @ZimalWish,Alisha علیشہ‏ @ZimalWish,11-Jan,#JusticeForZainab,,"Zainab's Last Homework 
#JusticeForZainab pic.twitter.com/jE4BIISUYX",27 145 145 434 434,"Retweet
    
      
    145
  
  
    
      
      Retweeted
    
      
    145",,"Like
    
      
    434
  
  
    
      
      
      Liked
    
      
    434",/ZimalWish/status/951450385289547777
@BushraGohar @BushraGohar @BushraGohar @BushraGohar @BushraGohar,Bushra Gohar‏Verified account @BushraGohar,11-Jan,"#TalibanKhan,Brekhna,Peshawar,DIK,JusticeForZainab,JusticeForBrekhna,JusticeForMashal",#Brekhna,Will #TalibanKhan visit #Brekhna’s house? She was repeatedly stabbed & her father slaughtered in #Peshawar.  Has he visited the young girl who was paraded naked in #DIK? #JusticeForZainab #JusticeForBrekhna #JusticeForMashal,29 116 116 203 203,"Retweet
    
      
    116
  
  
    
      
      Retweeted
    
      
    116",,"Like
    
      
    203
  
  
    
      
      
      Liked
    
      
    203",/BushraGohar/status/951449791590010883
@TheMubahSoleja @TheMubahSoleja @TheMubahSoleja @TheMubahSoleja @TheMubahSoleja,Mubah M-Soleja‏ @TheMubahSoleja,11-Jan,#JusticeForZainab,,"#JusticeForZainab , Justice for every daughter! pic.twitter.com/ep4xM4Hoye",51 51 73 73,"Retweet
    
      
    51
  
  
    
      
      Retweeted
    
      
    51",,"Like
    
      
    73
  
  
    
      
      
      Liked
    
      
    73",/TheMubahSoleja/status/951449723763937280
@ARYVideos @ARYVideos @ARYVideos @ARYVideos @ARYVideos,ARY Videos‏ @ARYVideos,11-Jan,#JusticeForZainab,,"Shehzad Roy Calls For Increasing Awareness In Children After Zainab Murder Case
http://videos.arynews.tv/shehzad-roy-calls-increasing-awareness-children-zainab-murder-case/ …
#JusticeForZainab pic.twitter.com/pk6mwBxX9w",2 19 19 94 94,"Retweet
    
      
    19
  
  
    
      
      Retweeted
    
      
    19",,"Like
    
      
    94
  
  
    
      
      
      Liked
    
      
    94",/ARYVideos/status/951449581316902913
@JamiatPK @JamiatPK @JamiatPK @JamiatPK @JamiatPK,Islami Jamiat Talaba‏Verified account @JamiatPK,11-Jan,"#JusticeForZainab,Faranians_rise_voice_against_this_act,SirajUlHaqStands4Zainab,Jamiat,Pakistan,Qasur",#Faranians_rise_voice_against_this_act,"Protest Organized by IJT GICCL against the brutal murder of zainab, an innocent girl.
#JusticeForZainab
#Faranians_rise_voice_against_this_act #SirajUlHaqStands4Zainab #Jamiat #Pakistan #Qasurpic.twitter.com/gk8JE4JyEh",2 40 40 66 66,"Retweet
    
      
    40
  
  
    
      
      Retweeted
    
      
    40",,"Like
    
      
    66
  
  
    
      
      
      Liked
    
      
    66",/JamiatPK/status/951449462534176768
@Batool_Tahir @Batool_Tahir @Batool_Tahir @Batool_Tahir @Batool_Tahir,Batool Tahir‏ @Batool_Tahir,11-Jan,#JusticeForZainab,,"#JusticeForZainab
Last pic of zainab with parents  pic.twitter.com/pXA9XwfW8h",1 29 29 51 51,"Retweet
    
      
    29
  
  
    
      
      Retweeted
    
      
    29",,"Like
    
      
    51
  
  
    
      
      
      Liked
    
      
    51",/Batool_Tahir/status/951448437198938112
@wasim_dr @wasim_dr @wasim_dr @wasim_dr @wasim_dr,Wasim Bariوسیم باری‏ @wasim_dr,11-Jan,#JusticeForZainab,,A beautiful innocent little girl met with such evil and brutality. My heart is heavy. I can’t even begin to imagine her family’s pain right now. Hope those monsters never ever see the light of day #JusticeForZainab,38 38 64 64,"Retweet
    
      
    38
  
  
    
      
      Retweeted
    
      
    38",,"Like
    
      
    64
  
  
    
      
      
      Liked
    
      
    64",/wasim_dr/status/951448430336987137
@tahir_tj @tahir_tj @tahir_tj @tahir_tj @tahir_tj,Tahir Abdul Jabbar‏ @tahir_tj,11-Jan,#JusticeForZainab,,"I simply request Cheif Justice of Pakistan just to do one thing,that is to withdraw the Protocol from from These VIPs 
@KlasraRauf 
@AmirMateen2 
@sarwatvalim 
@Muqabil92 
@SdqJaan 
#JusticeForZainab pic.twitter.com/5CucCLLXkH",11 54 54 174 174,"Retweet
    
      
    54
  
  
    
      
      Retweeted
    
      
    54",,"Like
    
      
    174
  
  
    
      
      
      Liked
    
      
    174",/tahir_tj/status/951448348430667778
@PhupoO_kA_betA @PhupoO_kA_betA @PhupoO_kA_betA @PhupoO_kA_betA @PhupoO_kA_betA,PhupoO kA betA‏ @PhupoO_kA_betA,11-Jan,"#JusticeForZainab,ZainabKoInsaafDo",#ZainabKoInsaafDo,"The whole Nation demands the arrest of real culprits of this massacre 
and they must be awarded exemplary punishment in the general public.
#JusticeForZainab
#ZainabKoInsaafDo",5 56 56 214 214,"Retweet
    
      
    56
  
  
    
      
      Retweeted
    
      
    56",,"Like
    
      
    214
  
  
    
      
      
      Liked
    
      
    214",/PhupoO_kA_betA/status/951448264225841153
@Irum47 @Irum47 @Irum47 @Irum47 @Irum47,i r u m‏ @Irum47,11-Jan,#JusticeForZainab,,"She was raped and murdered. Now, Pakistanis want #JusticeForZainab. pic.twitter.com/dddjFoP8g0",3 38 38 152 152,"Retweet
    
      
    38
  
  
    
      
      Retweeted
    
      
    38",,"Like
    
      
    152
  
  
    
      
      
      Liked
    
      
    152",/Irum47/status/951447751329570816
@iK_Waseer @iK_Waseer @iK_Waseer @iK_Waseer @iK_Waseer,Ihtisham Khaliq‏ @iK_Waseer,11-Jan,"#Zainab,JusticeForZainab",#JusticeForZainab,"Lahore Students’ community stands with #Zainab 
@JamiatPK 
#JusticeForZainab pic.twitter.com/O6o58WK9iW",2 32 32 53 53,"Retweet
    
      
    32
  
  
    
      
      Retweeted
    
      
    32",,"Like
    
      
    53
  
  
    
      
      
      Liked
    
      
    53",/iK_Waseer/status/951446952864026624
@WAKhan_ @WAKhan_ @WAKhan_ @WAKhan_ @WAKhan_,Waqas Ali Khan‏ @WAKhan_,11-Jan,#JusticeForZainab,,"Blaming Punjab Govt/PMLN for Kasur Incident isn't political point scoring since they have repeatedly failed to protect children and protecting criminals. They are unable to introduce police reforms after governing Punjab for ages. 
#JusticeForZainab",24 24 31 31,"Retweet
    
      
    24
  
  
    
      
      Retweeted
    
      
    24",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/WAKhan_/status/951446495538155522
@hinaparvezbutt @hinaparvezbutt @hinaparvezbutt @hinaparvezbutt @hinaparvezbutt,Hina Butt‏ @hinaparvezbutt,11-Jan,#JusticeForZainab,,"Govt trying to defend themself, all other parties trying to use this incident to gain politcal milage. Shame on us as a society!! Such tragedies require real reform and self analysis. #JusticeForZainab",97 102 102 462 462,"Retweet
    
      
    102
  
  
    
      
      Retweeted
    
      
    102",,"Like
    
      
    462
  
  
    
      
      
      Liked
    
      
    462",/hinaparvezbutt/status/951444862175465472
@GovtOfPunjab @GovtOfPunjab @GovtOfPunjab @GovtOfPunjab @GovtOfPunjab,Govt Of The Punjab‏Verified account @GovtOfPunjab,11-Jan,"#Punjab,JusticeforZainab,Kasur",#JusticeforZainab,DG SRU Salman Sufi appeared @ @shazbkhanzdaGEO and discussed measures being taken for children in #Punjab and steps being taken to ensure prevention of abductions-#JusticeforZainab #Kasur [Part-1]pic.twitter.com/0rqG27keC7,7 30 30 102 102,"Retweet
    
      
    30
  
  
    
      
      Retweeted
    
      
    30",,"Like
    
      
    102
  
  
    
      
      
      Liked
    
      
    102",/GovtOfPunjab/status/951444056051257344
@AnjumKiani @AnjumKiani @AnjumKiani @AnjumKiani @AnjumKiani,Anjum Kiani‏ @AnjumKiani,11-Jan,#JusticeForZainab,,"Wah! Punjab Police Wah! shows its 'phurti' in martyring 2, injuring dozens & arresting 60 protesters whilst murderer of Zainub and dozens of others roam free in Kasur.  #JusticeForZainab",21 21 38 38,"Retweet
    
      
    21
  
  
    
      
      Retweeted
    
      
    21",,"Like
    
      
    38
  
  
    
      
      
      Liked
    
      
    38",/AnjumKiani/status/951443465920970752
@bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @DunyaNews,Bilal Mahmood‏ @bilalmahmooduk Dunya NewsVerified account @DunyaNews,11-Jan,"#JusticeForZainab,Ahmadiyya",#Ahmadiyya,"#JusticeForZainab regardless of her father's extreme prejudice against #Ahmadiyya Muslims. That little child was innocent, regardless.
Sad to see such disgusting hate of Muhammad Amin against Ahmadi Muslims, even at the time of his great personal tragedy!https://twitter.com/DunyaNews/status/951415201848537088 … جے آئی ٹی کا سربراہ کسی مسلمان شخص کو بنایا جائے، والدزینب محمد امین
#DunyaVideos #DunyaNews  #JusticeForZainab pic.twitter.com/1bR8JekvdC",3 56 56 32 32,"Retweet
    
      
    56
  
  
    
      
      Retweeted
    
      
    56",,"Like
    
      
    32
  
  
    
      
      
      Liked
    
      
    32",/bilalmahmooduk/status/951443178476965888
@zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir,Zartaj Gul Wazir‏ @zartajgulwazir,11-Jan,#JusticeForZainab,,"Hang the culprits publicly
Again n again n again
#JusticeForZainab pic.twitter.com/C7mtKSY1X6",18 55 55 187 187,"Retweet
    
      
    55
  
  
    
      
      Retweeted
    
      
    55",,"Like
    
      
    187
  
  
    
      
      
      Liked
    
      
    187",/zartajgulwazir/status/951442377264201731
@TubaAtweets @TubaAtweets @TubaAtweets @TubaAtweets @TubaAtweets,SYEDA TUBA ANWAR‏ @TubaAtweets,11-Jan,"#NeverForget,JusticeForZainab,ZainabKoInsaafDo",#JusticeForZainab,"700+ cases since 2015. What else do we need to wake up? God forbid it could be someone from our house next. Sack the culprits, serve justice & make it STOP  NO VIPs/political figures should be pardoned or given ease this time. #NeverForget #JusticeForZainab #ZainabKoInsaafDopic.twitter.com/LsQdqTNc4N",6 81 81 160 160,"Retweet
    
      
    81
  
  
    
      
      Retweeted
    
      
    81",,"Like
    
      
    160
  
  
    
      
      
      Liked
    
      
    160",/TubaAtweets/status/951441806662696960
@mazdaki @mazdaki @mazdaki @mazdaki @mazdaki @DunyaNews,Mohammad Taqi‏Verified account @mazdaki Dunya NewsVerified account @DunyaNews,11-Jan,"#Pakistan,JusticeForZainab",#JusticeForZainab,"This is painful at so many levels; the girl child was most likely raped by some Muslim man but the father, still in his profound grief, castigates the inquiry committee chief for being an Ahmadi
#Pakistan #JusticeForZainab https://twitter.com/dunyanews/status/951415201848537088 … جے آئی ٹی کا سربراہ کسی مسلمان شخص کو بنایا جائے، والدزینب محمد امین
#DunyaVideos #DunyaNews  #JusticeForZainab pic.twitter.com/1bR8JekvdC",47 211 211 301 301,"Retweet
    
      
    211
  
  
    
      
      Retweeted
    
      
    211",,"Like
    
      
    301
  
  
    
      
      
      Liked
    
      
    301",/mazdaki/status/951441538160177152
@zunairkh @zunairkh @zunairkh @zunairkh @zunairkh,Zunair Khan‏ @zunairkh,11-Jan,"#JusticeForZainab,Kasur",#Kasur,"#JusticeForZainab A British Pakistani Artist makes a sketch of the Culprit.
#Kasurpic.twitter.com/HuEl5wHQOQ",1 38 38 50 50,"Retweet
    
      
    38
  
  
    
      
      Retweeted
    
      
    38",,"Like
    
      
    50
  
  
    
      
      
      Liked
    
      
    50",/zunairkh/status/951440806216392709
@zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir,Zartaj Gul Wazir‏ @zartajgulwazir,11-Jan,#JusticeForZainab,,"Find the culprits
Hang them,again n again n again
#JusticeForZainab pic.twitter.com/13ORzMKj53",7 45 45 133 133,"Retweet
    
      
    45
  
  
    
      
      Retweeted
    
      
    45",,"Like
    
      
    133
  
  
    
      
      
      Liked
    
      
    133",/zartajgulwazir/status/951440332914380800
@iamhamzaabbasi @iamhamzaabbasi @iamhamzaabbasi @iamhamzaabbasi @iamhamzaabbasi,Hamza Ali Abbasi‏Verified account @iamhamzaabbasi,11-Jan,#JusticeForZainab,,"#JusticeForZainab With all this attention, entire nation making noise, Supreme Court & Army Chief involved, i am, sure Zainabs killer will be brought to justice soon. The real issue is, can we all work for a system where victims get justice without a national outrage?",232 1.3K 1.3K 5.9K 5.9K,"Retweet
    
      
    1.3K
  
  
    
      
      Retweeted
    
      
    1.3K",,"Like
    
      
    5.9K
  
  
    
      
      
      Liked
    
      
    5.9K",/iamhamzaabbasi/status/951438638616842241
@umairiftikhar91 @umairiftikhar91 @umairiftikhar91 @umairiftikhar91 @umairiftikhar91,Umair Iftikhar‏ @umairiftikhar91,11-Jan,"#JusticeForZainab,IKPressCon,Justice4Zainab,Kasur,KasurChildAbuse,ZainabKoInsaafDo,readyfor,justice",#IKPressCon,"Heart Broken, Tears.
May Allah rest her soul in peace and burn that rascal in hell.
#JusticeForZainab #IKPressCon #Justice4Zainab #Kasur #KasurChildAbuse #ZainabKoInsaafDo #readyfor #justicepic.twitter.com/pPiHIOUtdC",19 240 240 330 330,"Retweet
    
      
    240
  
  
    
      
      Retweeted
    
      
    240",,"Like
    
      
    330
  
  
    
      
      
      Liked
    
      
    330",/umairiftikhar91/status/951437535766511617
@Moeedi @Moeedi @Moeedi @Moeedi @Moeedi,Master Shake‏ @Moeedi,11-Jan,"#Zainub,JusticeForZainab",#JusticeForZainab,"Shahbaz Sharif has announced Rs 10 Lac for info on #Zainub murder.
I announced a reward of 
USD$ 50,000 
to the one who will bring @CMShehbaz @Tallal_MNA & Rana Sanaullahs head !
@OfficialDGISPR 
@peaceforchange 
#JusticeForZainab 
روک سکو تو روک لو pic.twitter.com/IBU7akJTEU",8 58 58 57 57,"Retweet
    
      
    58
  
  
    
      
      Retweeted
    
      
    58",,"Like
    
      
    57
  
  
    
      
      
      Liked
    
      
    57",/Moeedi/status/951435967637983234
@SarahJawadKhan @SarahJawadKhan @SarahJawadKhan @SarahJawadKhan @SarahJawadKhan,Sarah Jawad‏ @SarahJawadKhan,11-Jan,#JusticeForZainab,,This goon of Dr Canadian Qadri from pindi is involved in attacking police and torching public. TUQ & PTI just need dead bodies and anarchy. #JusticeForZainab pic.twitter.com/pecWhIqzKc,2 24 24 27 27,"Retweet
    
      
    24
  
  
    
      
      Retweeted
    
      
    24",,"Like
    
      
    27
  
  
    
      
      
      Liked
    
      
    27",/SarahJawadKhan/status/951435689463250944
@SumetaSyed @SumetaSyed @SumetaSyed @SumetaSyed @SumetaSyed,Sumeta Syed‏ @SumetaSyed,11-Jan,#JusticeForZainab,,"What we need and should prompt in school and setting let’s not make it a taboo to discuss life skills. #JusticeForZainab 
pic.twitter.com/SntS4xKXcS",4 75 75 97 97,"Retweet
    
      
    75
  
  
    
      
      Retweeted
    
      
    75",,"Like
    
      
    97
  
  
    
      
      
      Liked
    
      
    97",/SumetaSyed/status/951435555098722305
@ASJBaloch @ASJBaloch @ASJBaloch @ASJBaloch @ASJBaloch,Ashraf Sherjan‏ @ASJBaloch,11-Jan,#JusticeForZainab,,"She was raped and murdered. 
#JusticeForZainab. pic.twitter.com/4RMyXUrAEx",51 845 845 677 677,"Retweet
    
      
    845
  
  
    
      
      Retweeted
    
      
    845",,"Like
    
      
    677
  
  
    
      
      
      Liked
    
      
    677",/ASJBaloch/status/951434956617723904
@Office_AQPk @Office_AQPk @Office_AQPk @Office_AQPk @Office_AQPk @Office_AQPk,Ahmed Quraishi - TV Team‏ @Office_AQPk Ahmed Quraishi - TV Team @Office_AQPk,11-Jan,"#PMLN,Pakistan,JusticeForZainab",#Pakistan,#PMLN-led Govt of #Pakistan blocked access to this tweet on #JusticeForZainab because it favors Chief Justice & Army chief over President & Prime Minister. https://twitter.com/Office_AQPk/status/951429982676488192 … Access to this thread on #JusticeForZainab has been banned in #Pakistan. Journalist @AQpk is being repeatedly targeted by Govt of #Pakistan. Can you explain this @TwitterSupport? pic.twitter.com/Aspt0uS8q2,2 17 17 24 24,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    24
  
  
    
      
      
      Liked
    
      
    24",/Office_AQPk/status/951434791177646081
@imRahulDasGupta @imRahulDasGupta @imRahulDasGupta @imRahulDasGupta @imRahulDasGupta,Rahul‏ @imRahulDasGupta,11-Jan,#JusticeForZainab,,"they said ""raat ko bahar rahogi toh esa he hoga"",
they insisted ""short skirts he reason hai rape ka"",
they questioned ""shayad ladki ki he character sahi nahi hai""
but where were they when a 8 years old girl get raped & murdered?!
#JusticeForZainab",4 121 121 157 157,"Retweet
    
      
    121
  
  
    
      
      Retweeted
    
      
    121",,"Like
    
      
    157
  
  
    
      
      
      Liked
    
      
    157",/imRahulDasGupta/status/951434591813844993
@BushraGohar @BushraGohar @BushraGohar @BushraGohar @BushraGohar,Bushra Gohar‏Verified account @BushraGohar,11-Jan,"#Peshawar,Kasur,JusticeForZainab,PakistanState",#Kasur,"Joined #Peshawar’s CSOs to protest Zainab’s rape & brutal murder in #Kasur & to demand #JusticeForZainab.  Zainab, Mashal Khan, Brekhna we are sorry, your killers roam free! We are sorry #PakistanState has failed you, we have all failed you!pic.twitter.com/223whpZzlX",9 35 35 91 91,"Retweet
    
      
    35
  
  
    
      
      Retweeted
    
      
    35",,"Like
    
      
    91
  
  
    
      
      
      Liked
    
      
    91",/BushraGohar/status/951433028991143937
@RashidRaajput @RashidRaajput @RashidRaajput @RashidRaajput @RashidRaajput,Rashid H. Rajput.‏ @RashidRaajput,11-Jan,#JusticeForZainab,,"Delegation of MQM Pakistan led by @IzharulHassan bhai meets the family of baby zainab in Kasur to share their grief & sorrow.
Allah poori family ko sabar de aur qatil ko anjam tk pohanchaye. Aameen. #JusticeForZainab pic.twitter.com/dD5mA263Nj",1 30 30 49 49,"Retweet
    
      
    30
  
  
    
      
      Retweeted
    
      
    30",,"Like
    
      
    49
  
  
    
      
      
      Liked
    
      
    49",/RashidRaajput/status/951432751831506944
@iihtishamm @iihtishamm @iihtishamm @iihtishamm @iihtishamm,Ihtisham ul Haq‏Verified account @iihtishamm,11-Jan,"#JusticeForZainab,JusticeForZainab,JusticeForZainab,JusticeForZainab",#JusticeForZainab,"Shabaz Sharif Is tweeting #JusticeForZainab 
Imran khan is tweeting #JusticeForZainab
Bilawal is tweeting 
#JusticeForZainab
Maryam Nawaz Is tweeting #JusticeForZainab
We are demanding Justice from them as our Leaders, Who they are demanding Justice from having power?",22 184 184 483 483,"Retweet
    
      
    184
  
  
    
      
      Retweeted
    
      
    184",,"Like
    
      
    483
  
  
    
      
      
      Liked
    
      
    483",/iihtishamm/status/951432064791871488
@APMLOfficial_ @APMLOfficial_ @APMLOfficial_ @APMLOfficial_ @APMLOfficial_,APML (Official)‏Verified account @APMLOfficial_,11-Jan,#JusticeForZainab,,"Humanity indeed has been decimated by the monster who assaulted, mutilated and killed this angel. May her soul Rest In Peace! Inna lillahi wa Inna ilaihi raje’un. PM
@P_Musharraf 
 #JusticeForZainab pic.twitter.com/FZeli9Yl7U",26 67 67 329 329,"Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",,"Like
    
      
    329
  
  
    
      
      
      Liked
    
      
    329",/APMLOfficial_/status/951431882859827201
@Rameezay @Rameezay @Rameezay @Rameezay @Rameezay,Pirate Angel‏ @Rameezay,11-Jan,#JusticeForZainab,,"Protest at Liberty Chowk today. 
#JusticeForZainab pic.twitter.com/a6tvlaN7k3",2 45 45 52 52,"Retweet
    
      
    45
  
  
    
      
      Retweeted
    
      
    45",,"Like
    
      
    52
  
  
    
      
      
      Liked
    
      
    52",/Rameezay/status/951431758955843585
@snobers @snobers @snobers @snobers @snobers,Snober Abbasi‏ @snobers,11-Jan,#JusticeForZainab,,Instead of changing your DP for Zainab. Talk with your kids about strangers and inappropriate touching among non-strangers as well. Talking about it is the only way our children will gain enough awareness to raise an alarm on time. Trust no one! #JusticeForZainab,5 84 84 143 143,"Retweet
    
      
    84
  
  
    
      
      Retweeted
    
      
    84",,"Like
    
      
    143
  
  
    
      
      
      Liked
    
      
    143",/snobers/status/951431138043625472
@ZartashChaudhry @ZartashChaudhry @ZartashChaudhry @ZartashChaudhry @ZartashChaudhry,Zartash Chaudhry‏ @ZartashChaudhry,11-Jan,#JusticeForZainab,,"Zainub's tragedy has shaken us all. Please, let's not forget her. Let's not her death be just another one. Let it be a source of hope that this must NOT happen to any other kid, ever again.
#JusticeForZainab",4 14 14 40 40,"Retweet
    
      
    14
  
  
    
      
      Retweeted
    
      
    14",,"Like
    
      
    40
  
  
    
      
      
      Liked
    
      
    40",/ZartashChaudhry/status/951430915040993280
@DunyaNews @DunyaNews @DunyaNews @DunyaNews @DunyaNews,Dunya News‏Verified account @DunyaNews,11-Jan,"#JusticeForZainab,DunyaNews,DunyaPolls,Kasur,ShehbazSharif,PunjabGovernment,Zainab",#DunyaNews,"Shehbaz Sharif and Rana Sanaullah should resign, demands @S_KhursheedShah 
Do you agree with his demand? Give your opinion in the comments below!
#JusticeForZainab #DunyaNews #DunyaPolls #Kasur #ShehbazSharif #PunjabGovernment #Zainabpic.twitter.com/Wn3TMHS6Dk",170 39 39 374 374,"Retweet
    
      
    39
  
  
    
      
      Retweeted
    
      
    39",,"Like
    
      
    374
  
  
    
      
      
      Liked
    
      
    374",/DunyaNews/status/951429597828182016
@umairiftikhar91 @umairiftikhar91 @umairiftikhar91 @umairiftikhar91 @umairiftikhar91,Umair Iftikhar‏ @umairiftikhar91,11-Jan,"#JusticeForZainab,IKPressCon,Justice4Zainab,Kasur",#IKPressCon,"I know you will burst into TEARS after watching this Picture! :'( 
Little innocent flower Zainab was ready to see off her parents at airport for performing umrah. But no one knew this was her last meeting with her parents.
#JusticeForZainab #IKPressCon #Justice4Zainab #Kasurpic.twitter.com/JzUeiOrUJh",20 235 235 392 392,"Retweet
    
      
    235
  
  
    
      
      Retweeted
    
      
    235",,"Like
    
      
    392
  
  
    
      
      
      Liked
    
      
    392",/umairiftikhar91/status/951428852412309504
@toobaliciouss @toobaliciouss @toobaliciouss @toobaliciouss @toobaliciouss,Tooba 🇵🇰‏ @toobaliciouss,11-Jan,#JusticeForZainab,,"Her eyes were shining beacuse of tears, her lips were smiling beautiful of pain she bears.
#JusticeForZainab",1 27 27 74 74,"Retweet
    
      
    27
  
  
    
      
      Retweeted
    
      
    27",,"Like
    
      
    74
  
  
    
      
      
      Liked
    
      
    74",/toobaliciouss/status/951428599189594113
@iihtishamm @iihtishamm @iihtishamm @iihtishamm @iihtishamm,Ihtisham ul Haq‏Verified account @iihtishamm,11-Jan,#JusticeForZainab,,"The Most beautiful Eyes I have ever seen, #JusticeForZainab  pic.twitter.com/uCqvZP0Brf",53 818 818 1.7K 1.7K,"Retweet
    
      
    818
  
  
    
      
      Retweeted
    
      
    818",,"Like
    
      
    1.7K
  
  
    
      
      
      Liked
    
      
    1.7K",/iihtishamm/status/951428107701051393
