UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@Muneeb__Says @Muneeb__Says @Muneeb__Says @Muneeb__Says @Muneeb__Says,Muneeb Nasir‏ @Muneeb__Says,7h7 hours ago,#PTIForWomenEmpowerment,,"We are lucky to have such a visionary leader...
A leader Pakistan truly needs!
A leader who always respect Women!
A leader who always talks about women right!
May Allah protect Imran Khan always. Ameen!
@ImranKhanPTI
 @PTIofficial
#PTIForWomenEmpowerment",3 3,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    3
  
  
    
      
      
      Liked
    
      
    3",/Muneeb__Says/status/991074009143042049
@iamosamatayyab @iamosamatayyab @iamosamatayyab @iamosamatayyab @iamosamatayyab,OsamaT Chaudhary‏ @iamosamatayyab,7h7 hours ago,#LabourDay,,"Each year, Labour Day gives us an opportunity to recognize the invaluable contributions that working men and women make to our business, country, and economy.
On this day we appreciate their countless efforts and dedication that makes us who we are today.
#LabourDay pic.twitter.com/HO9Skp5Rq8",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/iamosamatayyab/status/991072717041487872
@mrauftabassum @mrauftabassum @mrauftabassum @mrauftabassum @mrauftabassum @khadeeeej751,M Rauf Tabassum  🇵🇰‏ @mrauftabassum khadija siddiqi @khadeeeej751,7h7 hours ago,,,Another zainab  again in qusoor https://twitter.com/khadeeeej751/status/990963886454132736 … This 19 yr old girl #ambreen went to drop her niece to school at 7:30 am. She hasnt returned since then. This just happened today! That too in #KASUR. Prompt action could bring her back. Her parents and family have on there…,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mrauftabassum/status/991072657440419840
@Choka04 @Choka04 @Choka04 @Choka04 @Choka04,MALIK RAHEEL AWAN‏ @Choka04,7h7 hours ago,"#1st_May,LabourDay",#LabourDay,"بوجھ کندھوں سے کم کرو صاحب__!!
فقط دن منانے سے کچھ نہیں ہوتا__!!
“Today is Labour Day, the day to honour the labour, the day to respect their ability to work continuously and motivate us to work the same way.""
#1st_May #LabourDay pic.twitter.com/Ov4HBIdStO",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/Choka04/status/991072161099022338
@imran_jutt47 @imran_jutt47 @imran_jutt47 @imran_jutt47 @imran_jutt47,Imran Jutt‏ @imran_jutt47,7h7 hours ago,,,British lawmaker suspended by Labour after sexual harassment allegations pic.twitter.com/AZT9GUIzfp,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/imran_jutt47/status/991071803538923520
@0marHaye @0marHaye @0marHaye @0marHaye @0marHaye @RehamKhan1 @RameelAhmad,Omar Haye‏ @0marHaye,7h7 hours ago,,,"No! Abid sher Ali, Talal and Rana Sana  love women and their gender inequality speaks volumes. These policy and lawmakers cannot be equated with anchor or media personal. Hence lay the blame where it lies stop ignoring the root cause.",1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/0marHaye/status/991071407651086341
@KhaliqueeM @KhaliqueeM @KhaliqueeM @KhaliqueeM @KhaliqueeM,Mr. Khan‏ @KhaliqueeM,7h7 hours ago,,,"1st May International Labor Day
Don't forget, they are our Children pic.twitter.com/YHNMdHo4pK",3 3 9 9,"Retweet
    
      
    3
  
  
    
      
      Retweeted
    
      
    3",,"Like
    
      
    9
  
  
    
      
      
      Liked
    
      
    9",/KhaliqueeM/status/991071000669323264
@RiazSajid1984 @RiazSajid1984 @RiazSajid1984 @RiazSajid1984 @RiazSajid1984,sajid‏ @RiazSajid1984,7h7 hours ago,#PTIMinarePakistanJalsa,,"Agenda for New Pakistan 
1. Education
2. Healthcare
3. Tax Reform
4. Corruption Control
5. Economy
6. Employment/Industry
7. Tourism/Environment
8. Agriculture/Samall farmer
9. Strong Federation(S Punjab)
10.Justice(Police)
11.Women 
 
#PTIMinarePakistanJalsa",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/RiazSajid1984/status/991070534585782272
@Semi_Saif @Semi_Saif @Semi_Saif @Semi_Saif @Semi_Saif,Semi‏ @Semi_Saif,7h7 hours ago,"#Quran,زھرا",#زھرا,The believing men and believing women are protecting friends of one another #Quran 9:71 #زھرا,1 1,"Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",,"Like
    
      
    
  
  
    
      
      
      Liked",/Semi_Saif/status/991068267933503489
@AHMAD_NAVEED_SK @AHMAD_NAVEED_SK @AHMAD_NAVEED_SK @AHMAD_NAVEED_SK @AHMAD_NAVEED_SK,Sheikhing‏ @AHMAD_NAVEED_SK,7h7 hours ago,"#1stMay1,LabourDay",#LabourDay,"A day to honour and respect the hard workers all over the world
#1stMay1
#LabourDay",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/AHMAD_NAVEED_SK/status/991067959723528192
@HamydKahn @HamydKahn @HamydKahn @HamydKahn @HamydKahn,Hamyd Kahn‏ @HamydKahn,7h7 hours ago,#Quran,,The believing men and believing women are protecting friends of one another #Quran 9:71,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/HamydKahn/status/991067852617732096
@RazaAliKhan_ @RazaAliKhan_ @RazaAliKhan_ @RazaAliKhan_ @RazaAliKhan_ @SumairaJajja,basicali‏ @RazaAliKhan_,7h7 hours ago,,,His mischief and joy while demeaning women was palpable here,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/RazaAliKhan_/status/991065544819429383
@alhumyours @alhumyours @alhumyours @alhumyours @alhumyours @ImranKhanPTI,Ali Hamza‏ @alhumyours Imran KhanVerified account @ImranKhanPTI,7h7 hours ago,,,Respect women https://twitter.com/ImranKhanPTI/status/990998548996153344 … Disgusted by & strongly condemn the filthy language used by Rana Sanaullah & Abid Sher Ali against our PTI women. In the past 30 yrs these people have always disrespected women which is against our religion & culture. I want to thank our women for coming out in such huge numbers!,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/alhumyours/status/991064980702285824
@QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003,Qasim Ghauri‏ @QasimGhauri003,7h7 hours ago,,,PCB Triangular Women cricket tournament pic.twitter.com/c4fCEvlbuc,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/QasimGhauri003/status/991063209032511490
@Muhamma78615973 @Muhamma78615973 @Muhamma78615973 @Muhamma78615973 @Muhamma78615973,Muhammad Shoaib‏ @Muhamma78615973,7h7 hours ago,,,"Rana Sanaullah should publicly apologize to PTI's female supporters and workers. He should be stopped from delivering any public speeches until he learns how to talk about women.
& imran khan should also organise it's processions free from such dances to represent true Pakistan.",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Muhamma78615973/status/991063095421399041
@JarriNajam @JarriNajam @JarriNajam @JarriNajam @JarriNajam @RehamKhan1,Jarri Najam‏ @JarriNajam,7h7 hours ago,,,"Where's proof that PTI launched any character assassination campaign against you or your kids? No one loses moral ground just because you make a claim. Indeed, you reap what you sow. If you don't stand up for other women just because they support PTI, no one will stand up for you",1 4 4 12 12,"Retweet
    
      
    4
  
  
    
      
      Retweeted
    
      
    4",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/JarriNajam/status/991062976143745025
@QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003,Qasim Ghauri‏ @QasimGhauri003,7h7 hours ago,,,PCB Triangular Women cricket tournament pic.twitter.com/SMYjlM06Nk,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/QasimGhauri003/status/991062941666603009
@QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003 @QasimGhauri003,Qasim Ghauri‏ @QasimGhauri003,7h7 hours ago,,,PCB Triangular Women cricket tournament pic.twitter.com/xurmRl6o8r,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/QasimGhauri003/status/991062654247632904
@iamIffe @iamIffe @iamIffe @iamIffe @iamIffe,Irfan Anwer‏ @iamIffe,7h7 hours ago,#PTIForWomenEmpowerment,,"Filthy and disgraceful comments by Rana Sana Ullah , will end with the major casting of women votes  IA #PTIForWomenEmpowerment",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/iamIffe/status/991062224176369664
@Oddtalk1 @Oddtalk1 @Oddtalk1 @Oddtalk1 @Oddtalk1 @iamhamzaabbasi,Oddtalk‏ @Oddtalk1,8h8 hours ago,,,"What Rana said is 100% wrong
Lakin
Ma sb ka nahi kehta
Pr aik family women 500+ mardo k rash k drmian me se ho ka jana chahay gi
Plz check what was happening at end of jalsa",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Oddtalk1/status/991061404936437762
@fantasyviral786 @fantasyviral786 @fantasyviral786 @fantasyviral786 @fantasyviral786,Fantasy Viral‏ @fantasyviral786,8h8 hours ago,,,John Woodcock MP suspended over sexual harassment claims http://fantasyviral.com/john-woodcock-mp-suspended-over-sexual-harassment-claims/ …,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/fantasyviral786/status/991061298833186816
@MaaKiiAnkh @MaaKiiAnkh @MaaKiiAnkh @MaaKiiAnkh @MaaKiiAnkh,extra‏ @MaaKiiAnkh,8h8 hours ago,,,"""Apni qadar khud karwani parti hai zainab jab qadar nahi karwai tou beyqadri par ku roti hai"" MY BEST FRIEND IS RIGHT",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/MaaKiiAnkh/status/991060703581736960
@enconnect_PTI @enconnect_PTI @enconnect_PTI @enconnect_PTI @enconnect_PTI @NurHaqmal @POSITIVEiBANKER,RAJA Imran‏ @enconnect_PTI,8h8 hours ago,,,"This has nothing to do with anyone outside of the illegitimate children of Afghanistan, India and the likes of it leading PTM, by the way.",1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/enconnect_PTI/status/991059962959941632
@CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @MAfaqtahir,Mohammad Ismail‏ @CELL03218780000,8h8 hours ago,,,"یوم مئی قومی ترقی کے لئے ذمہ داریاں ایمانداری سے نبھانے کا عہد کا دن ہے۔ صدر ممنون حسین۔
جی جی حضور بجا فرمایا آپ نے۔
سب کچھ مزدور نے ھی کرنا ہے آپ خود کچھ نہ کرنا۔
جن بلوں پر آپ سائن کرتے ھو اُن کے ثمرات پر غور کر لو۔ تو عام آدمی کی زندگی ایسی نا ھو۔",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/CELL03218780000/status/991059931489976321
@IamAhsansardar @IamAhsansardar @IamAhsansardar @IamAhsansardar @IamAhsansardar,Ahsan‏ @IamAhsansardar,8h8 hours ago,#رانا_ثنا_کو_پٹہ_ڈالو,,"#رانا_ثنا_کو_پٹہ_ڈالو
Abusing Judges
Abusing women's
Abusing Dead people's
Abusing everyone..it is PMLN 4 you pic.twitter.com/VDtd3G3I2k",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/IamAhsansardar/status/991059868638425088
@UmarHassanJutt1 @UmarHassanJutt1 @UmarHassanJutt1 @UmarHassanJutt1 @UmarHassanJutt1 @AbidSherAli,Umar Hassan Jutt‏ @UmarHassanJutt1,8h8 hours ago,,,Always respect women,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/UmarHassanJutt1/status/991059858827960322
@AYogiBot @AYogiBot @AYogiBot @AYogiBot @AYogiBot @ifjasiapacific @RanaAyyub,YogiBot‏ @AYogiBot,8h8 hours ago,,,She commands unanimous harassment from an average Indian on account of her own foul words,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/AYogiBot/status/991059507915776002
@JarriNajam @JarriNajam @JarriNajam @JarriNajam @JarriNajam @ShamaJunejo,Jarri Najam‏ @JarriNajam,8h8 hours ago,,,"Who gave you the impression that PTI leaders order their female family members to observe purdah? How small-minded do you have to be to come up with that? It's 2018. Women wear what they want to wear. It's their own choice. Liberals are supposed to be tolerant, not bigots.",1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/JarriNajam/status/991058040840511489
@sassthing112 @sassthing112 @sassthing112 @sassthing112 @sassthing112,Hadiaaaaaa 💫‏ @sassthing112,8h8 hours ago,#copied,,"If your parents and education didn't teach you to respect girls and you abuse girls while talking to them, then my friends nor have you learned anything from education and neither from your parents' upbringing.
#copied",4 4,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    4
  
  
    
      
      
      Liked
    
      
    4",/sassthing112/status/991057727458856960
@SameeFeroz @SameeFeroz @SameeFeroz @SameeFeroz @SameeFeroz,Sam U. Feroz‏ @SameeFeroz,8h8 hours ago,"#quoteoftheday,motivation,SamSEO",#motivation,"The greatest sign of success for a teacher… is to be able to say, ‘The children are now working as if I did not exist.’ - Maria Montessori #quoteoftheday #motivation #SamSEO",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/SameeFeroz/status/991057667413233664
@humorLAD_ @humorLAD_ @humorLAD_ @humorLAD_ @humorLAD_ @Fazeela_Arshad,USAMAA.‏ @humorLAD_,8h8 hours ago,,,Haha tension wali baat hoti nae larkiyan bna skti hain. YAAAR USNY MJHE REQ BHEJI MAI HARASS HO GAE YAAAR. lol,1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/humorLAD_/status/991057227405516800
@walklikeajedi6 @walklikeajedi6 @walklikeajedi6 @walklikeajedi6 @walklikeajedi6,مِیرؔ‏ @walklikeajedi6,8h8 hours ago,,,"Paki Twitter is shameless. Grown fucking men stealing pictures of women and posting them on twitter with bitter and nasty quotes, you absolute losers",3 20 20 37 37,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    37
  
  
    
      
      
      Liked
    
      
    37",/walklikeajedi6/status/991057015458992129
@Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @ImranKhanPTI @RabiyaKhalid4,Ishtiaq‏ @Ishtiaq03093045,8h8 hours ago,,,U disgusting jamima reham Khan Ayesha gulalie or not women to whom u r making fool ?,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Ishtiaq03093045/status/991056369640968192
@chiruchat @chiruchat @chiruchat @chiruchat @chiruchat,Chirantan Chatterjee‏ @chiruchat,8h8 hours ago,#ANewAsia,,"""You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one."" Here's to #ANewAsia for our children.
https://www.ndtv.com/india-news/after-historic-korean-summit-to-unify-india-and-pakistan-should-try-the-same-report-1844649 …",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/chiruchat/status/991056211301748736
@Tauseef0675 @Tauseef0675 @Tauseef0675 @Tauseef0675 @Tauseef0675,Tauseef‏ @Tauseef0675,8h8 hours ago,,,"After some thought, I think most women are overrated by quite an exaggeration.",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Tauseef0675/status/991055870862790660
@SenatorAitzaz @SenatorAitzaz @SenatorAitzaz @SenatorAitzaz @SenatorAitzaz @RabiaAnumm,Aitzaz Ahsan‏ @SenatorAitzaz Rabia AnumVerified account @RabiaAnumm,8h8 hours ago,#BoycottRanaSanaullah,,"All MediaPersons Should Boycott Abid Sher ali, Talal Ch and Rana Sanaullah until they learn some Basic Manners and the Way to Respect women.  
#BoycottRanaSanaullahhttps://twitter.com/rabiaanumm/status/991018090069725190 … Will boycott interviewing Abid Sher Ali, Rana Sanaullah and all such misogynist creeps if they don’t publicly apologise. Enough is enough. 
All female anchors/journos should boycott them. #RespectWomen",11 83 83 213 213,"Retweet
    
      
    83
  
  
    
      
      Retweeted
    
      
    83",,"Like
    
      
    213
  
  
    
      
      
      Liked
    
      
    213",/SenatorAitzaz/status/991055434206212097
@mallchikk @mallchikk @mallchikk @mallchikk @mallchikk,Dr Muhammad Saqib‏ @mallchikk,8h8 hours ago,,,"@HamidMirPAK what ur stance Sir on language used by Rana Sana and Abid Sher about PTI women ,???",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mallchikk/status/991055003245842435
@azr960 @azr960 @azr960 @azr960 @azr960,Ali Zain Raza‏ @azr960,8h8 hours ago,,,The way they have targeted the women workers of PTI is simply pathetic. They accuse Imran Khan of introducing rowdy politics but what different have their party officials been doing since the early 90s?,1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/azr960/status/991054863701303297
@Imran95251881 @Imran95251881 @Imran95251881 @Imran95251881 @Imran95251881 @MehrTarar,Syed Imran Gillani‏ @Imran95251881,8h8 hours ago,,,"This is the reason women are irritating, dying of agony but still need an ocean around. Araam karo on ur bed and watch Tom and Jerry. That'll help.",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/Imran95251881/status/991054439485202434
@MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9,Muhammad Osaf‏ @MuhammadOsaf9,8h8 hours ago,#Shutup_Both_Of_U,,"@sania_kamran Today Rana Sana Ullah Give Also Give Statement Against PTi Women...
#Shutup_Both_Of_U RanaSana Ullah & Abid Sher Ali 
Salute To U @sania_kamran For Struggle Naya Pakistan Allah IA One DaY Success You Also..
Best Regards 
M.Osaf 
IYW West Pun",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/MuhammadOsaf9/status/991053902878474242
@Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @RabiaAnumm,Ishtiaq‏ @Ishtiaq03093045,8h8 hours ago,,,Crowed? Women has to decide their role in society by own either she wants to dance or positive role in society even u Dnt know abt tareen Jamshid Cheema aleem Khan wt it's role in pti jalsa is it mineral water bottle throw on Sana Mrza how physically she harassed in jalsa she got,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Ishtiaq03093045/status/991053894372528130
@CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @MAfaqtahir,Mohammad Ismail‏ @CELL03218780000,8h8 hours ago,,,"آج ہمارے عالمی دِن کو مناتے ہوئے ۔۔۔۔۔۔۔۔۔
اور اج بھی ہم جو زندگی گزارتے ہیں۔۔۔۔۔۔
اج پٹرول پھر مہنگا۔۔۔
کیا یہ تحفہ ہے؟؟؟؟؟؟؟",1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/CELL03218780000/status/991053698016014336
@Zenabsultan2 @Zenabsultan2 @Zenabsultan2 @Zenabsultan2 @Zenabsultan2 @Zenabsultan2,Zenabsultan‏ @Zenabsultan2 Zenabsultan @Zenabsultan2,8h8 hours ago,#PTIForWomenEmpowerment,,"Maryam is going to lead pmln. What platform you are setting for her??? What would be your thoughts when she will attend and address jalsas as your leader??? Will you use same words for her??? If “no” then say sorry to all Pti women.
#PTIForWomenEmpowermenthttps://twitter.com/zenabsultan2/status/991052498382282752 … Pervert , ignorant and stupid.
The veil language use by Rana Sanaullah against Pti women is disgusting. He had shown his rabid and mygnostic mindset. Our hard luck is that he is our…",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Zenabsultan2/status/991053525605060608
@KaNeezEzahra33 @KaNeezEzahra33 @KaNeezEzahra33 @KaNeezEzahra33 @KaNeezEzahra33 @hassan8_a @iBismalAbbas,❣ کنیـــزِ زھــــرا۴  ❣‏ @KaNeezEzahra33,8h8 hours ago,,,"Jeoo boht khoob 
Ya Ali [as]",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/KaNeezEzahra33/status/991053477941047302
@MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9 @MuhammadOsaf9,Muhammad Osaf‏ @MuhammadOsaf9,8h8 hours ago,#Shutup_Both_Of_U,,"Today Rana Sana Ullah Give Also Give Statement Against PTi Women...
#Shutup_Both_Of_U RanaSana Ullah & Abid Sher Ali 
Salute To U @sania_kamran For Struggle Naya Pakistan Allah IA One DaY Success You Also..
Best Regards 
Muhammad Osaf 
IYW West Punjab Fsd
@sania_kamran pic.twitter.com/fR0QgbV5vg",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/MuhammadOsaf9/status/991053382210158592
@CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @CELL03218780000 @MAfaqtahir @Arshad_sg,Mohammad Ismail‏ @CELL03218780000,8h8 hours ago,,,"یہ جوتے سے ٹھیک نہیں ھو سکتے 
یہ شرم و حیا سے دور لوگ ھیں",1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/CELL03218780000/status/991052719367512064
@Zenabsultan2 @Zenabsultan2 @Zenabsultan2 @Zenabsultan2 @Zenabsultan2,Zenabsultan‏ @Zenabsultan2,8h8 hours ago,,,"Pervert , ignorant and stupid.
The veil language use by Rana Sanaullah against Pti women is disgusting. He had shown his rabid and mygnostic mindset. Our hard luck is that he is our law-minister. What else could be more disrespectful than this for being a women. pic.twitter.com/DQqLAa4i4V",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Zenabsultan2/status/991052498382282752
@Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @Ishtiaq03093045 @RabiaAnumm,Ishtiaq‏ @Ishtiaq03093045,8h8 hours ago,,,U forgot Sana Mirza just watch her video n que of such innocent women abid n Rana sbh did nothing or just call her wt uthias did with her even I cnt discuss W u dual standard of u I can provide each n everything abt dat women can one family oriented woman dance in front of huge,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Ishtiaq03093045/status/991052326529007616
@shahidb @shahidb @shahidb @shahidb @shahidb,Shahid Butt‏ @shahidb,8h8 hours ago,,,ever since i was a child the directive from @FIFAcom was to give the attacker the benefit of the doubt on offside decisions. instead ive seen nothing but attacking goals been taken away in the @premierleague by an INCH if that.,1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/shahidb/status/991052152788439041
@mr_ahmedusama @mr_ahmedusama @mr_ahmedusama @mr_ahmedusama @mr_ahmedusama @NimraSaleem9,Mr. Ahmed‏ @mr_ahmedusama,8h8 hours ago,,,It's My Honor Ma'am,1   1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/mr_ahmedusama/status/991051769613619200
@sau_ed @sau_ed @sau_ed @sau_ed @sau_ed,Ahm ED Sau D‏ @sau_ed,8h8 hours ago,#PTIForWomenEmpowerment,,"Koi sharm hoti hai
Koi haya hoti hai
Koi ghairat hoti hai
Jo patwarion k ps se b ni guzri
Our women are our pride.
#PTIForWomenEmpowerment",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/sau_ed/status/991051601010884613
@FsdPTIOfficial @FsdPTIOfficial @FsdPTIOfficial @FsdPTIOfficial @FsdPTIOfficial,PTI Faisalabad‏ @FsdPTIOfficial,8h8 hours ago,,,Power to PTI women for making it to international headlines; Pakistani women are bold & they occupy their own spaces. The abuse hurled their way by PMLN Male leadership is downright misogynist. Tagging women’s rights activists here who r still silent; is this the Pakistan u want? pic.twitter.com/6zwJgqj6Gy,2 2 2 2,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2",/FsdPTIOfficial/status/991051507863904257
@velaychauhdary @velaychauhdary @velaychauhdary @velaychauhdary @velaychauhdary,Ali Rehman‏ @velaychauhdary,8h8 hours ago,"#karma,MinarEPakistanJalsa",#MinarEPakistanJalsa,"What a feast it’ll be to watch the daughters of those pmln supporters who are cursing women of pti and accusing them of being characterless, supporting pti one day  #karma #MinarEPakistanJalsa",2 2,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2",/velaychauhdary/status/991051503585714176
@realAbdullah98 @realAbdullah98 @realAbdullah98 @realAbdullah98 @realAbdullah98 @Daliafd2,Abdullah Azhar‏ @realAbdullah98 Daella @Daliafd2,8h8 hours ago,,,"Women* https://twitter.com/Daliafd2/status/989524895246798850 … Why is loyalty so hard for men ? 
Like wtf why ?",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/realAbdullah98/status/991051301051097088
@lacunaByheart @lacunaByheart @lacunaByheart @lacunaByheart @lacunaByheart @eintheist,ماہین  🌚‏ @lacunaByheart maruf☭ @eintheist,8h8 hours ago,,,"Well that's because men in our society want their women to be always lower than them. Always asking them what to do or what not to do.
Agr koi is mashray mei apni marzi se jeenay ki kooshish bi krta hai to usay pehlay soo kisam ki zalalatien bardasht krna parti hain. https://twitter.com/eintheist/status/991047200074584064 … humaray mulk ki adhay se ziada khawateen  ki zindagi ka maqsad shadi, shohar aur bachoun ke ilawa kuch hota hii nahi hai tabhi tou phir muash’ra bhi daba ke rakhtay hain
jitna kamzoor bano gey utnay jootay khaogey https://twitter.com/aeeshasheikh_/status/990698325543354370 …",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/lacunaByheart/status/991049868327247873
@syawisharehman @syawisharehman @syawisharehman @syawisharehman @syawisharehman,Syawish A Rehman‏ @syawisharehman,8h8 hours ago,,,"In honor of Infinity War, I hear they're changing it from Washington DC to Washington Marvel.",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/syawisharehman/status/991049841890471936
