,head,topic_rep
18727,'Panama Papers' law firm shuts down operations,0.06276622414588928
18728,SC indicts Tallal Chaudhary for contempt of court over anti-judiciary speeches,0.0
18729,"Living Colours: ‘My first priority is health, education of Thari women’",0.0
18730,Debt-plagued Toys 'R' Us to liquidate all US stores,0.3881479799747467
18731,A curated win in Senate means nothing if you get wiped out in general elections,0.0349096804857254
18732,Sanam Jung's morning show just featured blackface and it's not ok,0.0
18733,"Not expecting improvement in Pak-India ties, Asif says after latest ceasefire violations",0.0
18734,World's leading bottled water brands contaminated with plastic particles: report,0.2818424701690674
18735,Mahira Khan bags award at the UK Asian Film Festival,0.0
18736,Kremlin slams Britain's 'absolutely irresponsible' position,0.0
18737,Pakistan ranked happiest among neighbouring countries: UN report,0.16703946888446808
18738,Pakistan calls back envoy to India 'for consultations' after harassment of diplomats in Delhi,0.0
18739,5 things you need to know about the NAPA International Theatre and Music Festival,0.0
18740,Afghanistan stun WI in World Cup qualifier,0.0
18741,Way being paved for property tax collection by LBs,0.47589826583862305
18742,"US-educated man held for selling drugs in Clifton, Defence",0.0777626559138298
18743,SC orders authorities to establish more anti-narcotics courts,0.0
18744,"Water scarcity can paralyse country, warn experts",0.6580871939659119
18745,Gross mismanagement witnessed in sale of PSL tickets,0.08731396496295929
18746,Physiotherapist gets life for murdering woman,0.0391169935464859
18747,Country’s first clinical transplant immunology lab opens,0.0
18748,Two men arrested for ‘rape’ of as many minor girls,0.0
18749,Extrajudicial killing in Kasur: inspectors declared guilty by JIT get bail,0.0
18750,"Hafiz Saeed moves court against ban on JuD, FIF",0.0
18751,Contempt plea filed against NAB chairman in missing person case,0.0
18752,"Khyber Pakhtunkhwa suffers as its oil, gas production cut by centre",0.8093239068984985
18753,Peshawar Buddha to be displayed at Swiss expo,0.07844875752925873
18754,Snow leopard dies in Peshawar Zoo,0.1538718193769455
18755,"Messi double punishes Chelsea, Bayern complete Besiktas rout",0.0
18756,Blast toll up; 11 injured critical,0.0
18757,"Double standards mar spirit, competition at PSL: Moin",0.0
18758,PPP to oppose amnesty scheme for whitening black money,0.3634509742259979
18759,Protectionism is pernicious: IMF,0.5140580534934998
18760,"Footbridge collapses over Miami highway next to Florida university, several dead",0.0
18761,A Time of Madness: A memoir of Partition,0.0
18762,Envoy called from India for briefing on harassment,0.0
18763,Another minister indicted for contempt of court,0.0
18764,ECP stops parliamentary body from ‘interfering’ in mandate,0.0
18765,PPP’s nominee set to become opposition leader in Senate,0.0
18766,Opposition rejects plan to privatise Pakistan Post,0.1506921499967575
18767,Admissibility of JIT report in Avenfield case questioned,0.0
18768,Judicial reforms part of PML-N election manifesto: Nawaz,0.0
18769,"EOBI funds to be returned soon, govt assures SC",0.22185371816158295
18770,Indonesia makes criticising politicians a crime,0.0
18771,Solidarity march in AJK today for Indian firing victims,0.014553982764482498
18772,Ziaratwal made opposition leader in Balochistan PA,0.0
18773,Govt assures IMF deeper scrutiny of foreign-funded projects,0.9312763214111328
18774,Miftah stresses need to rationalise agri policies,0.8772957921028137
18775,Lobbying intensifies for PSX board polls,0.26234617829322815
18776,Unilever picks Rotterdam as Britain loses the battle before Brexit,0.2550387978553772
18777,"After lifting suspension, FIFA to send mission to Pakistan",0.04460795596241951
18778,Militancy in Kashmir changing character: Indian citizens’ group,0.0
18779,Another 100 tested positive for HIV/AIDS in Sargodha,0.0
18780,"US hits Russians with sanctions for election meddling, cyber attacks",0.07555001974105835
18781,Zalmi face resurgent Qalandars in contest to keep Peshawar's playoff dreams alive,0.0
18782,Senate poll in Punjab: PML-N identifies 28 MPAs who ‘cheated’ party,0.0
18783,"With Rohingya gone, Myanmar's ethnic Rakhine seek Muslim-free 'buffer zone'",0.07549324631690979
18784,India yet to grant Pakistanis visas for 806th urs of Khawaja Moinuddin at Dargah Ajmer Sharif,0.0
18785,"Is the Nokia 8 worth a shot?
",0.07572421431541443
18786,Why are Pakistani doctors assisting in the 'missing women' phenomena ?,0.026818351820111275
18787,"Kamran Akmal scores first century of PSL 2018, helps Zalmi keep their campaign alive",0.0
18788,Is Jacqueline Fernandes' 'Ek Do Teen' redo in Baaghi 2 really necessary?,0.0
18789,"Special court orders suspension of Musharraf's identity card, passport",0.0
18790,"Abid Boxer yet to be extradited to Pakistan, FIA tells Lahore High Court",0.0
18791,Pakistan Stock Exchange closes week on negative note,0.05274726450443268
18792,Black market — the dark side to PSL final tickets,0.11562288552522659
18793,Lahore Qalandars refute rumours about 'star player' Umar Akmal,0.01979839615523815
18794,Hostage kills seven Taliban militants,0.0
18795,Anti-judiciary tirades: LHC chief justice asked to form larger bench for petitions against PML-N leaders,0.0
18796,"Four arrested in Karachi for allegedly raping, filming objectionable videos of girls",0.0
18797,3 inspectors dismissed from police service over involvement in Intizar's murder,0.0
18798,"NAB, Interior Ministry at odds over placing names of Sharif family members on ECL: sources",0.0
18799,"Sex, money, spying: The Robert Mueller probe into Russian meddling has it all",0.017376447096467018
18800,"Karachi Kings qualify for PSL 2018 play-offs, Multan Sultans crash out",0.0
18801,"Nike announces departure of top executive, cites 'conduct' violations",0.12138687819242477
18802,Afghan boy named Donald Trump proves divisive,0.0
18803,Irrfan Khan diagnosed with Neuroendocrine Tumour,0.0
18804,Australia offers visas to ‘persecuted’ white South African farmers,0.07136574387550354
18805,The upper house and above,0.0
18806,France issues arrest warrant for Saudi crown prince’s sister,0.0
18807,"US must go into N. Korea summit with ‘eyes wide open’, says commander",0.0
18808,Mugabe says never thought Mnangagwa will betray him,0.0390438474714756
18809,"Rihanna slams Snapchat for ad trivialising domestic violence, sends share prices falling",0.03936475142836571
18810,How NOT to be offensive as you shoot your next fashion campaign,0.0
18811,"LHC asks govt why it froze accounts of and banned Hafiz Saeed's JuD, FIF",0.0
18812,SC gives Sindh IG yet another deadline to arrest still at-large Rao Anwar,0.0
18813,Slumdog Millionaire director confirms he's working on James Bond film,0.04473607987165451
18814,Air Marshal Mujahid Anwar Khan designated new chief of air staff,0.0
18815,"Daler Mehndi convicted of human trafficking, gets two years jail time",0.0
18816,Guns or books?,0.13952934741973877
18817,Thousands flee Syria rebel enclave after month-long bombardment,0.0
18818,Dr Zulfikar Ali Mirza ready to challenge Faryal’s spouse in election,0.0
18819,Two women arrested for breaking into US Islamic centre,0.0
18820,"Tensions simmer between SECP, stockbrokers",0.20392130315303802
18821,"PM, Pence review Afghan peace push amid signs of thaw",0.0
18822,Blistering Kamran ton fires Peshawar into playoffs,0.0
18823,Steyn rules himself out  of third Australia Test,0.021316390484571457
18824,Quetta in quandary over availability of first-choice overseas stars,0.0
18825,"Trump has decided to remove national security adviser, says Post",0.0
18826,Iraqi teenager found guilty of carrying out London train bombing,0.0
18827,"40,000 flee Ghouta amid fierce bombardment; 76 killed",0.0
18828,Violence erupts in Madrid over migrant death,0.0
18829,Russia to expel UK diplomats as crisis over nerve toxin attack deepens,0.0
18830,Seven US personnel killed in Iraq helicopter crash,0.0
18831,IMC plans second price hike shortly,0.9251241087913513
18832,"View from abroad: As political divisions grow, Europe gets (even) tougher on migration",0.09357555955648422
18833,Two Israeli soldiers killed in Palestinian car-ramming,0.0
18834,"Asian Bank backs PIA, PSM privatisation",0.5473052263259888
18835,Janjua to hold talks in Kabul today,0.0
18836,Economy in good shape: Miftah,0.9208196997642517
18837,Sattar invites rival group to jointly observe MQM’s foundation day,0.0
18838,Bajwa assures Fata elders of consensus on merger with KP,0.047097742557525635
18839,Ahsan spars with predecessor over ECL issue,0.0
18840,PML-N to revisit contempt law if in power again: Nawaz,0.011668700724840164
18841,SC gives two more days to IGP Khowaja for Rao’s arrest,0.0
18842,Situationer: Pakistan's social media conundrum as election looms,0.08688195049762726
18843,China FTA nearly done,0.8435661792755127
18844,Indian troops kill two ‘fighters’ near Srinagar,0.0
18845,Toll in Qila Saifullah blast rises to six,0.0
18846,NA panel-ECP tug of war over delimitation continues,0.0
18847,Principle of vote equality compromised during delimitation: report,0.28280121088027954
18848,PTI made no alliance with PPP for Senate polls: Qureshi,0.0
18849,SC asked to declare Sanjrani’s election illegal,0.0
18850,NA failure to address issues allows institutions to interfere: ex-speaker,0.12499655783176422
18851,NAB seeks record of deal made by envoy-designate Ali Jahangir Siddiqui’s firm,0.2155359834432602
18852,CM calls for completion of PSL final arrangements by 22nd,0.04047173634171486
18853,Only projects benefiting masses should be in PSDP: Balochistan High Court,0.23341268301010132
18854,Parasite attack  claims lives of two tigresses at Lahore zoo,0.011096015572547913
18855,"Comment: Karachi Kings — the PSL franchise hated by many of its own
",0.02487899176776409
18856,Eight ads based on sound creative ideas,0.0
18857,Hrithik Roshan's mother is fitter than you and here's proof,0.0
18858,Grim picture by IMF,0.863138735294342
18859,Some forces deliberately trying to create instability before elections: Ahsan Iqbal,0.022777333855628967
18860,Nisar to 'explain' strained ties with PML-N 'soon',0.0
18861,Trump lauds firing of ex-top FBI official as 'great day',0.0
18862,Russia's UK diplomat expulsion 'doesn't change facts of matter': May,0.0
18863,Oscars Academy president under investigation for sexual assault,0.0
18864,PTM supporters protest over filing of FIR against Pakhtun protest leaders,0.0
18865,"Five children die of measles, malnutrition in Thar",0.05815642327070236
18866,"Kevin Pietersen says 'Ciao, cricket' as career appears over",0.0
18867,Balochistan Assembly calls for increase in number of provincial constituencies,0.09622945636510849
18868,"2 polio workers killed in Mohmand Agency, 3 abducted",0.0
18869,Gulalai attacked with eggs by PTI leader,0.0
18870,Afghan Taliban claim deadly car bomb attack in Kabul,0.0
18871,Ashiyana scam: Prime suspect Ahad Cheema suspended from office,0.0
18872,"Merkel, Macron and key eurozone reforms",0.16638492047786713
18873,Xi gets second term with powerful ally as VP,0.0
18874,Peshawar Zoo a death cell for animals,0.0490678995847702
18875,"KP government seals offices of Hafiz Saeed's JuD, FIF; seizes mosques, seminaries",0.032625164836645126
18876,"Write the right way
",0.014767642132937908
18877,"Mailbox
",0.0
18878,Sports: Ronaldo vs Messi: The best against the best,0.014141260646283627
18879,"Spotlight
",0.0
18880,"The weekly weird
",0.036265287548303604
18881,Wonder Craft: Ice cream cone pencil topper,0.0
18882,Book review: Superman — An Origin Story,0.0
18883,"Art corner
",0.05000000074505806
18884,Our yellow stars,0.0
18885,All our favourite heroes unite in the final Avengers trailer,0.0
18886,Everything you need to know about Lahore Biennale 2018,0.013882691971957684
18887,Weekend Grub: Soi's raspberry cheesecake is surprisingly the best thing on the menu,0.0
18888,Writer Mohammed Hanif wins Sitara-e-Imtiaz award,0.0
18889,Story time: It’s never too late,0.0
18890,"Aamir Liaquat set to join PTI, says leader",0.0
18891,10 dead as plane slams into house near Manila,0.0
18892,White House chief assures staffers their jobs are safe,0.0
18893,16 migrants die as boat capsizes off Greek island,0.0
18894,"CJP visits SIUT, announces organ donation",0.012599078007042408
18895,CTD claims arrest of drug dealer involved in over 50 criminal cases,0.0
18896,"Man kills wife, minor son in Kohat",0.0
18897,PSL security plan unveiled,0.0
18898,SPORTS DIARY: The PSL week in Lahore,0.0
18899,Anti-polio drive extended after refusals rise in Rawalpindi,0.0
18900,Committee formed to look into establishment of bioequivalence lab,0.09667003154754639
18901,Latest technology helps improve TB diagnosis,0.05681849643588066
18902,Kasatkina faces Osaka in Indian Wells decider,0.0
18903,"PTI was ill-prepared for 2013 poll, admits Imran",0.0
18904,"PFF endured huge losses, lack of activity  in three years: Faisal",0.0
18905,Stocks pare gains in volatile week,0.6281198263168335
18906,"Kamran Akmal not in national team plans, says Mickey Arthur",0.0
18907,"Shakib, Nurul fined over bad behaviour in Sri Lanka T20",0.0
18908,Uber drivers fear for their life in Istanbul as taxis fight back,0.039130982011556625
18909,FPCCI demands cut in powers of tax officers,0.6619033217430115
18910,Govt plans modest hike in tax target for 2018-19,0.8366609215736389
18911,NON-FICTION: CRUMBLING HERITAGE,0.23246772587299347
18912,"PTI, not PPP, made compromise in Senate election: Bilawal",0.0
18913,Iranian forces fire mortar shells into Panjgur,0.0
18914,US says it’s prepared to stop attacks on troops in Afghanistan,0.0
18915,"SC asks doctors from Punjab, army to examine Sharjeel",0.015078628435730934
18916,PTI belatedly steps up bid for Senate opposition leader slot,0.0
18917,Afghan president invites Abbasi for talks to repair ties,0.0
18918,Poet's Corner,0.05000000074505806
18919,Quetta Gladiators' owner unhappy over foreign players refusal to visit Pakistan,0.0
18920,Eriksen double sends Spurs into FA Cup semis,0.0
18921,FICTION: SUBTLE REALISM,0.0
18922,Why political parties in India play upon fears of Muslims,0.0
18923,FICTION: LEAP OF FAITH,0.0
18924,Former PM Manmohan Singh blames Modi govt for deteriorating situation in India-held Kashmir,0.0
18925,"Aditya Chopra told Ranveer Singh he's ""not a conventionally good looking boy""",0.0
18926,Turkey's Erdogan says Afrin city centre under 'total' control,0.0
18927,Vladimir Putin eyes fourth term as Russians vote and opposition cries foul,0.023295866325497627
18928,Israel bombs Gaza 'underground' complex after blast,0.0
18929,Bilawal says PPP stopped Nawaz's 'Zia alliance' in Senate elections,0.0
18930,House call 2.0: Women GPs bring remote care to rural Pakistan,0.02102605439722538
18931,At least 13 hurt after car rams into nightclub in Britain,0.0
18932,Grudge against ride-hailing services a possible motive for Uber driver's murder: police,0.0
18933,Senate elections an insult to sanctity of vote: Maryam Nawaz,0.0
18934,Islamabad United qualify for PSL 2018 final with eight-wicket win over Karachi Kings,0.0
18935,Trump attacks fairness of Robert Mueller's investigation into Russia's election meddling,0.0
18936,India is busy in fomenting unrest through terrorism using Afghan soil: DG ISPR,0.0321413017809391
18937,COLUMN: THE WRITERS’ WINTER OF DISCONTENT,0.021396003663539886
18938,PSL needs auction system to attract better cricketers: Rameez Raja,0.13740356266498566
18939,Strings' latest song Sajni has the perfect feel good vibe,0.0
18940,Where is the fear? Markets wave off global risks,0.4824608862400055
18941,ENVIRONMENT: WATER WOES AT KATAS RAJ,0.36469700932502747
18942,5 Afghan policemen killed in Taliban attack,0.0
18943,NON-FICTION: THE WOMAN IN RENOIR’S ART,0.0
18944,ESSAY: A CONTRAPUNTAL ARCHIVE,0.01398038025945425
18945,NARRATIVE ARC: COURTING AN EMPIRE,0.0
18946,BOOKS IN BRIEF,0.05075583606958389
18947,This single mother of six took up taxi driving in Hyderabad to support her family,0.0
18948,"FC soldier martyred, another injured in Mohmand gun attack",0.0
18949,Project Post-Democracy,0.0
18950,Arming teachers with guns? Charlize Theron calls it 'outrageous',0.0
18951,Why won’t Al Jazeera air their investigation into Israeli lobbying in US?,0.0
18952,10 injured in cross-LoC Indian shelling,0.0
18953,MQM without Altaf Hussain?,0.014901015907526016
18954,HARKING BACK: ‘Invisible hero’ who walked through fire to save Lahore,0.024144552648067474
18955,SPOTLIGHT: A LASTING LEGACY,0.0116433659568429
18956,"Karachi, Islamabad set for intense battle to make PSL final",0.0
18957,"PTI deceived Sami, Sherpao in Senate elections: Asfandyar",0.0
18958,"Speeches at Sangla rally: Nawaz, Maryam avoid direct references to judiciary, army",0.0
18959,Seven-year-old boy assaulted,0.0
18960,Minor boy’s ‘murderers’ tracked down,0.0
18961,Bus Rapid Transit project starts taking its toll on Peshawar's commercial activities,0.30072253942489624
18962,CJP takes suo motu notice of embezzlement in 2005 quake funds,0.09125638753175735
18963,Seven militants get death sentence in Bangladesh for killing shrine worker,0.0
18964,"Wheat crop promising, but obstacles remain",0.931148111820221
18965,Analysis: IMF paints a sombre picture of economy,0.8865910172462463
18966,Sanjrani for giving Senate top post to all federating units by rotation,0.0
18967,"Let’s think of ending Afghan war, not winning it: Ghani",0.0
18968,Assad visits troops on Ghouta’s frontline,0.0
18969,Call to declare Sindhi official language,0.0
18970,Palestinian shot dead after stabbing Israeli guard in Jerusalem,0.0
18971,Sindh's weak property tax collection is causing huge losses to province,0.6349839568138123
18972,Rumpus at CHCH after manhandling of doctor over patient’s death,0.0
18973,Five suspected ‘militants’ arrested,0.0
18974,Muttahida factions celebrate 34th foundation day separately,0.0
18975,Putin secures landslide victory in Russian presidential election: exit poll,0.01983833871781826
18976,A lesson in press freedom from 18th century Calcutta,0.034674402326345444
18977,Rules framed for top nuclear body being kept secret,0.013316258788108826
18978,No alliance with PPP even if hung parliament emerges: Imran,0.0
18979,10-fold rise sought in allocation for water sector projects,0.6786077618598938
18980,NP chief calls for national dialogue to defuse tension,0.04563135653734207
18981,Khursheed sees possibility of PPP-PTI poll alliance,0.02764059230685234
18982,NAB asks PTI leader to produce ‘evidence’ against Khawaja Asif,0.0
18983,PPP leader’s house attacked,0.0
18984,CCI meeting convened to approve National Water Policy,0.37162137031555176
18985,Pakistan seeks rehabilitation of Taliban in Kabul setup,0.0
18986,Kulsoom admitted to hospital again,0.0
18987,"Suu Kyi has sought neighbours’ help to resolve crisis, says Australian PM",0.0
18988,"Quetta jolted as Laughlin, Watson pull out of Pakistan leg",0.0
18989,Icardi passes two century marks with four-goal performance,0.0
18990,Federer faces del Potro in BNP Paribas Open final,0.0
18991,Mourinho ‘not happy’ as United reach FA Cup semi-finals,0.015406877733767033
18992,Unbranded food colours carry high concentration of metals: study,0.513914942741394
18993,"Technocratic budget?
",0.7570470571517944
18994,Saudi crown prince faces battle royal in US,0.3395879566669464
18995,On foreign investments and an uncertain 2018,0.7415035963058472
18996,After the deluge,0.0
18997,Mashal Khan lynching: Absconding suspect Sabir Mayar surrenders after 11 months,0.0
18998,'Unique' gang of robbers operating 'under SOPs' busted in Karachi,0.02767881564795971
18999,What social conditions allowed Sana Safinaz to imagine such a creative exercise in racism?,0.0205495897680521
19000,Shehla Chatoor's solo show was pretty but not groundbreaking,0.0
19001,"Security plan for PSL 2018 final in Karachi revealed
",0.025880686938762665
19002,Do Darya murder case: Police frame charges against suspects,0.0
19003,Imran Khan welcomes Amir Liaquat Hussain into PTI,0.0
19004,"PSX opens week in green, benchmark index gains 176 points",0.0612318217754364
19005,"Sarfraz confirms replacements for Watson, Pietersen ahead of Gladiators' eliminator",0.0
19006,Madhuri will fill in for Sridevi in Karan Johar's upcoming production,0.033956706523895264
19007,PTI challenges PPP move to nominate Sherry Rehman as opposition leader in Senate,0.0
19008,We can't say there isn't any money laundering evidence against Axact CEO: Justice Khosa,0.0
19009,"Multan ATC hands death sentence to man for raping, murdering minor girl",0.0600157231092453
19010,Multan Sultans' manager blames 'older' players for dismal performance in PSL,0.0
19011,"Money laundering, forex firms and remittances",0.7984153032302856
19012,"3,500 unsold PSL tickets for Lahore play-offs returned to PCB",0.17767243087291718
19013,Making Islamic finance a reality,0.7695689797401428
19014,"Anti-Terrorism Court orders arrest of TLP chief Khadim Rizvi, others in Faizabad sit-in case",0.0
19015,Spare the rod,0.0
19016,Countering militancy,0.0
19017,50 foreign and local artists come together for the Lahore Biennale,0.0
19018,"No difference between men and women in Islam, says Prince Mohammed bin Salman",0.0
19019,Irrfan and Deepika's gangster film postponed until after his treatment,0.0
19020,View From Abroad: Looking for new foes,0.06034686416387558
19021,The Crown's Matt Smith urged to donate pay gap to Time's Up movement,0.03368275612592697
19022,Air Chief Marshal Mujahid Anwar takes over command of PAF,0.017450673505663872
19023,Another explosion injures 2 in Texas capital; cause unclear,0.0
19024,Alibaba doubles investment in Southeast Asia e-commerce firm Lazada,0.643311083316803
19025,Iqbal fails to appear before SC in case pertaining to fee hike for overseas Pakistanis' ID cards,0.04829191789031029
19026,Bangladesh SC cancels bail for opposition chief Khaleda Zia,0.0
19027,FO expresses disappointment at India's 'failure' to issue visas to Ajmer Sharif pilgrims,0.0
19028,Myanmar's Suu Kyi receives guard of honour in Australia amid protests,0.011638310737907887
19029,"HEC bans 13 universities' MPhil, PhD distance learning programmes",0.0
19030,Those facilitating Rao Anwar will have to answer to apex court: CJP,0.010891306214034557
19031,Wrist injury forces Misbah out of remaining PSL games,0.0
19032,"Removal of Benazir's picture from BISP logo 'unconstitutional', says PPP leader",0.0
19033,Rebel rocket fire kills 29 in Damascus suburb: Syrian state TV,0.0
19034,Sindh IG takes notice of Ghotki woman's suicide 'in response to jirga's forced marriage ruling',0.014629887416958809
19035,Water commission orders govt to demolish all illegal housing schemes in Karachi,0.0
19036,Morgan rues poor show by Karachi Kings in qualifier,0.0
19037,West Indies edge Zimbabwe to stay on World Cup course,0.0
19038,PM House finally wakes up to Olympian Mansoor’s misery,0.0
19039,"PSL final, West Indies series huge boost for cricket and Karachiites: Sallu",0.0
19040,SHC restrains official from increasing prices of 60 imported items,0.1064559668302536
19041,"No dam on Indus can be built without stakeholders’ consensus, says CM",0.4332771599292755
19042,Gold hits two-week low,0.2284434288740158
19043,Roads near stadium will remain closed for PSL final,0.0
19044,"Special report: Sexual harassment in workplaces in Pakistan
",0.0
19045,Israeli court charges French citizen with arms smuggling,0.0
19046,Thousands flock to auction of vehicles owned by Saudi tycoon,0.6009378433227539
19047,"After record win, Putin says he’ll engage with West",0.0
19048,Woman dies after being hit by self-driving Uber,0.0
19049,Turkey vows to expand operation against Kurds in Syria,0.01226794719696045
19050,"Bonded labourers, children set free",0.0
19051,OPCW inspectors analyse toxin used on Russian spy,0.0
19052,Commodities: Cotton prices rise on strong demand,0.8644461631774902
19053,‘All set for signing of revised FTA with China’,0.8496837615966797
19054,"ATC issues arrest warrants for TLP chief Khadim Rizvi, three others in Faizabad sit-in case",0.0
19055,509 Hazaras killed in terror-related incidents during last five years in Quetta: NCHR report,0.01679890975356102
19056,The rowdy Rao Anwar,0.0
19057,Musharraf’s diplomatic passport renewed in January: Ahsan Iqbal,0.0
19058,Geelani steps down as leader of Kashmir group,0.0
19059,At least 4 killed in blast near Hekmatyar's rally,0.0
19060,CDWP okays projects worth Rs365bn,0.5270984172821045
19061,19 containers fall into sea as ships collide at Karachi port,0.22211088240146637
19062,LHC full bench to hear petitions  against Sharif's anti-judiciary rants,0.0
19063,IHC dismisses petition challenging ban on cricketer Sharjeel Khan,0.0
19064,Supreme Court judge Dost Mohammad Khan calls it a day,0.0
19065,New twist in foreign funding case against PTI,0.020421333611011505
19066,"Contractors, assemblers lock horns over used vehicle imports",0.8058897256851196
19067,Govt seeks wheeling regulations restricted to dedicated feeders,0.9439441561698914
19068,Special envoy suggested for ensuring friendly ties with Afghanistan,0.0
19069,"Britain, EU clinch deal on Brexit transition",0.0
19070,Pakistan human development report to be launched next month,0.32051482796669006
19071,"Snow, high winds hit Europe; Croatia faces swollen river",0.20373518764972687
19072,"Sudan, the world's last male northern white rhino, dies aged 45",0.057610273361206055
19073,This Sex And The City star is running for Governor of New York,0.0
19074,French ex-president Sarkozy held in probe over alleged links to Libyan dictator Gaddafi,0.01187699194997549
19075,Man arrested in Dera Ghazi Khan for mutilating wife's genitalia,0.011211962439119816
19076,"7-year-old Quetta girl's rapist, murderer sentenced to life in jail",0.0
19077,Fifth parcel blast reported in Texas,0.0
19078,Saudi crown prince seeks the Kingdom's image makeover in US marathon tour,0.04126473888754845
19079,"For Pakistan’s spiritual healers, Hindu djinns are evil and Muslim spirits are good",0.01894499734044075
19080,More last-ball drama as Peshawar Zalmi knock Quetta Gladiators out of PSL 2018,0.0
19081,Chinese tech giant Alibaba in negotiations to buy Daraz.pk: report,0.6392460465431213
19082,"Stocks surge, triggered by surprise devaluation of rupee",0.29868385195732117
19083,"SC orders working group to draft rules to curb money laundering, return wealth transferred abroad",0.1284191757440567
19084,Chinese President Xi says Beijing ready to fight 'bloody battle',0.046196725219488144
19085,Amnesty urges Pakistan to end impunity enjoyed by perpetrators of enforced disappearances,0.0
19086,5bn people may face water shortage by 2050: UN,0.7662889361381531
19087,"All set for Gladiators vs Zalmi eliminator as PSL returns to Lahore
",0.0
19088,Dollar spikes to high of Rs115.5; dealers hold govt responsible,0.5798802971839905
19089,"Juhi Chawla wants Bollywood's 'innocence', 'naach gaane' back",0.0
19090,Sara Ali Khan will be starring opposite Ranveer Singh in Simmba,0.0
19091,Police teams ‘needed’ for drones in China,0.2192043960094452
19092,"Sexual harassment in Pakistan: Breaking the silence on sexism in academia
",0.0
19093,THE ROAD OUT OF GWADAR,0.10253478586673737
19094,"Six months on, pressure builds for Weinstein prosecution",0.012937940657138824
19095,Good friends...,0.06610193103551865
19096,MNA Ayaz Soomro passes away at 59,0.0
19097,Foreign commentators give thumbs-up to youngster-driven PSL,0.0
19098,Putin’s re-election takes him one step closer to becoming Russian leader for life,0.0
19099,My 9 favourite foods at Lahore Eat 2018,0.014045525342226028
19100,Facebook rocked by data breach scandal as investigations loom,0.031293418258428574
19101,Photo of funeral procession passing through sewage water angers CJP,0.0
19102,Maryam Nawaz's lawyer lashes out at NAB for providing incomplete JIT report,0.0
19103,"Salman Ahmad is leaving PTI and we don't know what true love is anymore
",0.0
19104,'Will not forgive without punishment': SC bans Shahid Masood from hosting TV show for 3 months,0.0
19105,China urges US to not act 'emotionally' on trade,0.3935590088367462
19106,Water commission reiterates need to de-silt Karachi’s drains,0.07353953272104263
19107,‘The European Union is a friend of Pakistan’,0.13896659016609192
19108,ATC allows police to interrogate DSP in Naqeeb case,0.0
19109,"KU to form ‘harassment watch committees’ to crack down on abuse
",0.0
19110,NAB summons Saad and Salman in Paragon case,0.0
19111,Senate victory due to our political strategy: Bilawal,0.0
19112,Bengal tiger loses battle against blood parasite,0.0
19113,"‘Social media poses new challenge for anti-polio campaigns’
",0.0
19114,"Pollen count in Islamabad hits nine-year high
",0.1431756466627121
19115,Housing society restrained from using land meant for amenities,0.029074763879179955
19116,"10 days on, no academic activity in QAU",0.0
19117,51 per cent Khyber Pakhtunkhwa girls don’t go to school: report,0.18382564187049866
19118,PHC orders early arrest of key suspect in girl stripping case,0.0
19119,"Amicus curiae urges SC to tread carefully in economy cases
",0.27092278003692627
19120,"Commissioner told to notify dairy product prices within 10 days
",0.39595717191696167
19121,Qadri opposes new amnesty scheme,0.5022256374359131
19122,Blake urges seeding rethink after Serena draw,0.0
19123,"No hot pursuits into Pakistan, says Pentagon
",0.0
19124,Win over UAE keeps Afghanistan’s cricket World Cup hopes alive,0.0
19125,"Unsought defence of Sanjrani by Swati surprises many
",0.0
19126,"Maulana Fazl to head recently revived MMA
",0.0
19127,"LHC upholds death penalty for convict in Zainab murder case
",0.0
19128,"Efforts to retrieve sunken containers begin at Karachi port
",0.17752203345298767
19129,Foreign Office warns India against war hysteria,0.0
19130,IHC allows suspension of mobile phone service on March 23,0.029837509617209435
19131,Budget deficit to reach 6pc in 2017-18: IMF,0.9774347543716431
19132,"Lack of bowling plans continue to hurt Kings, put Azhar under spotlight",0.0
19133,C/A gap widens 50pc to $10.82bn,0.9923387169837952
19134,$260m ADB loan to revamp power transmission network,0.8945448398590088
19135,Online tax collection system launched,0.7828860282897949
19136,"Industrial data mostly based on estimates, NA body told",0.5718898773193359
19137,‘US actions threaten WTO’s credibility’,0.3443927764892578
19138,Lacklustre trading on cotton market,0.6059744358062744
19139,Gold edges lower,0.46942219138145447
19140,"ICC overturns ban, clears Rabada to play against Aussies",0.08096800744533539
19141,Canada withdraws 5.5pc duty on PET resin,0.45731088519096375
19142,"Resentment in PTI over Aamir Liaquat’s induction
",0.0
19143,The irrepressible charm of a legendary Pied Piper,0.0
19144,Bodies of 39 Indian workers abducted by IS found in Iraq mass grave,0.0
19145,"Sanjay Dutt plans to take legal action against 'unauthorised biography'
",0.0
19146,"Psychometrics: How Facebook data helped Trump find his voters
",0.0
19147,"26 killed in Kabul as IS suicide bomber targets Nauroz celebrations
",0.0
19148,"Kabirwala police refuse to book local influential for minor girl's rape, protesting residents say
",0.014335794374346733
19149,"Will rain be the winner in today's Karachi vs Peshawar PSL showdown?
",0.0
19150,"On her 40th birthday, Rani Mukerji is calling out Bollywood for sexism
",0.0312519408762455
19151,"Who is responsible for the snow leopard's death at Peshawar Zoo?
",0.11157100647687912
19152,"Triggered by the depreciated rupee, stocks continue to rally
",0.0
19153,"Kumail Nanjiani will play an Uber driver in his upcoming comedy flick
",0.0
