,head,topic_rep
16999,Palestinian leader goes to UN to counter US on Jerusalem,0.0
17000,"School administration allegedly attacks polio team in Karachi, refuses to vaccinate students",0.026170004159212112
17001,Sammy urges Zalmi to be even better in PSL 2018,0.21424761414527893
17002,Twitter isn't amused by Shoaib Malik's racist dig at Darren Sammy,0.0
17003,Unicef issues blank statement to condemn 'war ON children' in Syria,0.0
17004,PSL 2018 predictions: Sports journos put their clairvoyant caps on for the T20 spectacle,0.20495040714740753
17005,List of Senate candidates from Punjab,0.0
17006,Turkey vows to lay siege to Syria's Afrin 'in coming days',0.0
17007,Senator Babar fears Pakistani troops could get sucked into Yemen 'quagmire',0.0
17008,Parliament is supreme but Constitution is above it: chief justice,0.0
17009,"Bangladesh bourse approves China bid, rejects India offer",0.0
17010,Two Netanyahu associates accused of paying media outlets for favourable coverage,0.0
17011,Amitabh Bachchan gets a lesson on Twitter from Twitter,0.0
17012,"Angry mob in India kills suspects in rape, murder of 5-year-old girl: police",0.0
17013,Consumers’ mobile numbers: Discos submit fake data to ministry,0.0
17014,"428 HEC scholars sent abroad are absconding, Senate body told",0.0
17015,Nearly 200 dead in Syria enclave as UN warns situation 'out of control',0.0
17016,Poll transparency reversed,0.0
17017,Afghan Taliban offer,0.0
17018,New choices,0.0
17019,Govt under fire in assembly over KPEC adhocism,0.0
17020,47% of our readers believe Yakeen Ka Safar deserves to be on Netflix,0.0
17021,2 lawyers killed in firing at Lahore sessions court; LHC CJ summons security meeting,0.0
17022,Family seeks shifting of medical student murder case,0.0
17023,"Pakistan has world's highest newborn mortality rate, reveals Unicef report",0.0
17024,8 policemen killed in overnight insurgent attack: Afghan officials,0.0
17025,Saqlain Mushtaq urges ICC to help bring cricket back to Pakistan,0.17973023653030396
17026,"'Not interested in leading MQM,' Musharraf responds to Sattar's 'minus-two' theory",0.0
17027,Saudi Arabia will host its first fashion week in Riyadh next month,0.0
17028,Pellet gun victims stage protest in Srinagar,0.01954006403684616
17029,Local U-19 cricketer commits suicide in Karachi,0.07866261154413223
17030,Pakistan lodges protest with India against killing of boy in cross-border firing in AJK,0.0
17031,These Pakistani startups are helping to break the period taboo,0.0
17032,Games face new doping blow as Canadian skaters serve up magic,0.0849561095237732
17033,Hales quits Tests to focus on limited-overs cricket,0.688912034034729
17034,Wigan end City quadruple bid with FA Cup shock,0.08622287958860397
17035,Shoaib shocks Indian third seed Arthav,0.0
17036,US urges Taliban to speak with Kabul first if they want peace talks,0.0
17037,Seas to rise about a metre even if climate goals are met: study,0.0
17038,"Exit the rooster, enter the dog: the ‘best’ and ‘worst’ of Asia in the year that was",0.0
17039,"‘Students need significant depth of understanding in humanities, social sciences and arts’",0.0
17040,Replies sought on plea for impartial probe into Rao-led ‘encounters’,0.0
17041,Stepfather remanded in rape case,0.0
17042,Descent opens,0.0
17043,Shahrukh asks SC to review its decision of cancelling his bail,0.0
17044,"PML-F, PTI meet to hammer out strategy for Senate polls",0.0
17045,"NBP earns Rs23bn, skips dividend",0.0
17046,"15th century Jam Nindo tomb at Makli crumbling
",0.0
17047,First-half fiscal deficit touches 2.2pc despite provincial cash surpluses,0.0
17048,Nawaz launches 2018 campaign: Model Town to be PML-N’s headquarters for next polls,0.0
17049,"PIA’s 51pc shares, management to remain with state",0.0
17050,PSL 2018 predictions: Sports journos put their clairvoyant caps on for the T20 spectacle,0.2049587368965149
17051,Here's how much aid the US has given to Pakistan,0.05000000074505806
17052,Constitution is higher than parliament: CJ,0.0
17053,"Pakistan gets reprieve on FATF watchlist, says Asif",0.0
17054,"17 years on, NAB reopens case against three ex-army generals",0.0
17055,Unicef says Pakistan is riskiest country for newborns,0.0
17056,PML-N continues targeting judiciary in NA,0.0
17057,Superbug typhoid strain behind Pakistan outbreak: study,0.0
17058,Government submits inquiry report on change in candidate declaration to IHC,0.0
17059,Imran warns Nawaz not to use parliament against judiciary,0.01712101697921753
17060,Cabinet clears imported cars stranded at port,0.0
17061,Disclosure about toll plaza contract startles Senate,0.0
17062,"IHC issues notices to TV anchor, analysts for ‘ridiculing verdict’ on Valentine's day",0.0
17063,Rs1 billion approved for Gwadar’s development schemes,0.0
17064,EU renews GSP+ scheme for two years,0.0
17065,Current account gap widens 48pc,0.0
17066,Section 144 imposed to check illegal construction on GHQ land,0.0
17067,"George and Amal Clooney donate $500,000 to student gun reform march",0.0
17068,Who won big at Lux Style Awards 2018?,0.017907677218317986
17069,Never called anyone 'Godfather' in Panamagate judgement: Justice Khosa,0.0
17070,"Pakistan spent over Rs297bn in war against terrorism in last 10 years, Finance Ministry tells Senate",0.0
17071,"KP govt files appeals against Mashal case verdict, challenges acquittal of 26 men",0.0
17072,These 12 divas attempted desi looks on the LSA red carpet. How did they fare?,0.0
17073,Either be in power or be a subject to it — Pakistani schools as mediums to perpetuate obedience,0.0
17074,Philippine officials demand courts to declare communist party as terrorist organisation,0.0
17075,Nawaz Sharif removed as PML-N head after SC rules disqualified person cannot lead a party,0.0
17076,"Nawaz Sharif: For losing his office but keeping his power
",0.0
17077,Lahore Qalandars' Chris Lynn ruled out of PSL: reports,0.6464662551879883
17078,Pakistan Stock Exchange lands in red as benchmark sheds 375 points,0.0
17079,Taiwan looks to attract Muslim tourists as Chinese visitors dwindle,0.03662692382931709
17080,"Shehzad Roy, Hareem Farooq and more reveal their PSL faves",0.031288426369428635
17081,"'This decision is not Nawaz Sharif-specific' — PML-N, others react to SC Elections Act verdict",0.0
17082,PSL 2018 preview: Can Peshawar Zalmi retain their title without Afridi?,0.41580772399902344
17083,Disenfranchisement trend ends in Dir,0.0
17084,Testing Audi’s new high-performance RS4 Avant,0.0387294739484787
17085,Trump Jr claims family business lost 'millions of dollars' due to presidency,0.0
17086,All set for PSL frenzy to take over Pakistan,0.11141368746757507
17087,PSL 2018 lifts hopes for tournament to be held entirely on home ground next year,0.12444213777780533
17088,Justin Trudeau parties with Bolly celebs during his India trip,0.0
17089,Battle to no end,0.024809645488858223
17090,Decriminalising suicide,0.0
17091,Courts of the people,0.0
17092,Players' activities to be monitored as PCB's code of conduct for PSL goes into effect,0.0
17093,13 young Shaukat Khanam Hospital patients arrive in Dubai for PSL as Zalmi's guests,0.0
17094,Zalmi suffer setback as injured Shakib ruled out out of PSL,0.3953709900379181
17095,PSL 2018 preview: Will Quetta Gladiators be third-time lucky?,0.5294186472892761
17096,"Modi ignoring Trudeau, say Indian, Canadian press",0.0
17097,New woes for Netanyahu as associates probed in fresh graft cases,0.0
17098,Turkey considers chemical castration for child abusers,0.0
17099,300 Sufis held after clash with Iranian police,0.0
17100,"
",0.019591044634580612
17101,Bahrain sentences activist to 5 years in prison,0.0
17102,"Provincial officials, CII oppose public execution of Zainab's murderer",0.0
17103,"Counted among top four global plastic polluters, can India help save the environment?",0.0
17104,PSL’s biggest edition set to explode as Peshawar begin title defence,0.10834380984306335
17105,Injured Lynn ruled out of PSL,0.7067795991897583
17106,Optimism aplenty as NSK renovation work for final speeds up,0.0
17107,"PSL, despite its critics, is a change for good",0.15200434625148773
17108,Australia prevail in rain-hit  final to claim top T20 ranking,0.8842867016792297
17109,Messi breaks Chelsea duck to give Barca edge; Bayern thrash Besiktas,0.020377345383167267
17110,Survivors of Florida school massacre push lawmakers for ban on assault gun,0.0
17111,"Canada does not back Sikh separatists, Trudeau assures India",0.0
17112,Turkey warns pro-Assad forces over helping Kurds,0.0
17113,Ghouta residents ‘wait for death’ amid holocaust,0.01878994330763817
17114,Netanyahu confidant to testify against him,0.0
17115,Turkey and Iran face off in a new battle in Syria,0.0
17116,Used cars’ import policy reversal perturbs auto parts makers,0.0
17117,N. Korea nixed Pence meeting after tirade,0.02517624944448471
17118,UBL share hit by rumours following disclosure,0.0
17119,"Public hangings in child abuse, murder cases opposed",0.0
17120,Next 10 years crucial for Pakistan’s economy: WB,0.0
17121,DSP remanded in Naqeeb murder case,0.0
17122,"'This verdict did nothing but reinforce Nawaz Sharif's narrative,' Maryam spurns SC ruling",0.0
17123,Another SC axe falls on Sharif,0.0
17124,"Imran hails SC ruling, Zardari warns against confrontation",0.0
17125,PML-N terms verdict against basic principle of justice,0.0
17126,Three rival sugar mills unsealed in south Punjab,0.0
17127,"Rs297bn spent on war against terror in 10 years, Senate told",0.0
17128,Pakistan to follow guidance on radioactive sources’ transfer: FO,0.0
17129,Rashid moves NAB against PM Abbasi,0.0
17130,Imran plans rally to express solidarity with judges,0.0
17131,PM Abbasi to embark on two-country visit today,0.0
17132,Jirga vows to foil bid to misguide Baloch youths,0.0
17133,IHC drops contempt case against TV channel,0.0
17134,Man killed in LoC mine blast,0.0
17135,Nepra issues licence for Matiari-Lahore line,0.0
17136,Textile exports jump 13pc,0.0
17137,"Nexus of drug dealers, lawyers, politicians unearthed during Chanesar Goth operation",0.0
17138,"All oil-fired power plants to be shut down by 2019-20, says minister",0.0
17139,"Zoo animals suffer because of staff shortage, poor sanitation",0.0
17140,China to investigate suspected violation of UN sanctions on North Korea,0.0
17141,"PML-N's Senate nominees to contest election as independent candidates, says ECP",0.0
17142,Khan attempts to reignite controversy over amendment to Khatm-i-Nabuwwat oath,0.0
17143,"India refuses to withdraw ban on Pakistani artists, reports Indian media",0.0
17144,Trump's nominee for UN migration body rejects anti-Muslim bias,0.0
17145,Canada rescinds invitation to Sikh militant who was to dine with Trudeau,0.0
17146,PHC bars FBR from sales tax collection in PATA,0.01476688589900732
17147,Who wore the better red carpet gown at the Lux Style Awards 2018?,0.0
17148,PSX experiences bullish activity; benchmark gains 609 points,0.027624864131212234
17149,"Music, festivities and fireworks aplenty at PSL 2018 opening ceremony in Dubai",0.024026650935411453
17150,Indian surgeons remove 'heaviest recorded' brain tumour,0.0
17151,Saudi Arabia to spend billions on Western-style entertainment,0.010288099758327007
17152,Ali Zafar's Teefa in Trouble teaser is out!,0.0
17153,Newcomers Sultans thrash Peshawar Zalmi by 7 wickets in PSL 2018 opener,0.6469831466674805
17154,SHC irked by Axact chief’s absence in money laundering case,0.0
17155,We don't have any agenda or politics behind the books we promote: LLF founder Razi Ahmed,0.0
17156,Twitter sets crackdown on automated 'bot' accounts,0.0
17157,Kulsoom Nawaz to be made new PML-N president: source,0.0
17158,"Deepika Padukone's next not based on Sapna Didi’s life, clarifies director",0.025183824822306633
17159,Rally marks mother language day,0.0
17160,Far-right conspiracy theorists target Florida shooting survivors,0.010517231188714504
17161,Ashiyana-i-Iqbal housing scam: NAB arrests LDA ex-chief Ahad Cheema,0.0
17162,Lahore police seek custody of Abid Boxer from UAE,0.0
17163,Bilawal visits Asma’s residence: Nawaz trying to make parliament controversial,0.0
17164,ANALYSIS: CHOICES FOR OUSTED PRIME MINISTER,0.01865433156490326
17165,Ice sculptures,0.0
17166,Pakistan Super League 2018 kicks off today – here's what's in store,0.22598038613796234
17167,Majority of top CDA officials hold dual nationalities,0.0
17168,PSL carnival brings more than just cricket for Pakistan,0.24070611596107483
17169,Between FATF and GSP Plus,0.02377612330019474
17170,Are male beauty salons the next big thing in Pakistan?,0.0
17171,"Multan Sultans, Peshawar Zalmi set sights on victory in today's PSL 2018 opener",0.4323565363883972
17172,"'Deliberations underway to disqualify me from politics for life,' Nawaz claims after SC ruling",0.0
17173,World's first novel translated to Urdu in Pakistan,0.0
17174,"
",0.0
17175,Svitolina beats Wang to reach Dubai quarters,0.0
17176,"PSL second only to IPL, says Ramiz",0.24348556995391846
17177,Pietersen to quit cricket after PSL,0.7283512353897095
17178,SL all-rounder Gunaratne ruled out of T20 tri-series,0.881281316280365
17179,Klaasen halts India’s winning run as SA level T20 series,0.9664595127105713
17180,Maheen eyes singles title after clinching doubles with Yun-Li,0.05820973962545395
17181,Gold edges down,0.025653943419456482
17182,S.Korea’s Olympic gambit traps both Kim and Trump,0.018363919109106064
17183,Court moved for protection of Boxer,0.0
17184,SHC wants to know formula for fixing milk price,0.0
17185,"151 rare turtles, tortoises seized in Liaquatabad",0.0
17186,"‘Nawaz’s talk of vote, civilian supremacy a gimmick’",0.0
17187,‘Administrative upheaval’ ensues Cheema’s arrest,0.0
17188,‘Rare’ heart surgery in Pakistan,0.0
17189,SC verdict leaves PML-N in a quandary,0.0
17190,Pemra told to decide on plaints against Nawaz’s rant,0.0
17191,Cotton prices stable on strong demand,0.041355352848768234
17192,IG calls for ‘comprehensive strategy’ to curb street crimes,0.0
17193,Merkel eyes overhaul of EU finances for post-Brexit bloc,0.0
17194,Sharif nominees to be independent candidates: ECP,0.0
17195,Rules notified for e-voting in company polls,0.0
17196,Indian student arrested in online child porn bust,0.012710786424577236
17197,Pakistan summons Indian envoy after labourer killed in cross-LoC firing,0.0
17198,"Loadshedding may return as losses have tripled, warns minister",0.0
17199,CJP says he is fighting against social menace,0.0
17200,Top PML-N body set to find Sharif’s successor,0.0
17201,Rabbani for dialogue to lower political temperature,0.0
17202,Iran envoy to Pakistan regrets delay in opening of bilateral banking ties,0.0
17203,Little change in Pakistan’s ranking in corruption index,0.07959634810686111
17204,IHC asks FIA why SECP official not named in case,0.0
17205,Imran backs Supreme Court decision against Sharif,0.0
17206,"FIA drops charges against ex-CDA chief, board members in Grand Hyatt scam",0.010916758328676224
17207,Musharraf says he’ll return before polls,0.0
17208,"NAB opens inquiry against minister, top PSB officials",0.0
17209,Govt working hard against polio: Balochistan CM,0.0
17210,Import bill surges due to oil price spike,0.0
17211,"Power consumers to get Rs3.24 per unit refund, except for Karachi",0.0
17212,Reserves decline to $18.8bn,0.0
17213,Murree Brewery earns Rs629m,0.0
17214,SC orders verification of Banigala estate’s site plan,0.0
17215,Pakistan values TAPI gas pipeline project: PM Abbasi,0.0
17216,Police given three weeks to arrest key suspect in stripping case,0.0
17217,Twitter is not impressed by Jason Derulo's PSL performance,0.0
17218,"'Training elements, not fighting force being sent to Saudi Arabia,' PM Abbasi clarifies",0.0
17219,KP govt to approve Rs277m grant for Darul Uloom Haqqania,0.0
17220,Maldives warns India to 'refrain' from interfering in political crisis,0.0
17221,PSX recovers after Pakistan's FATF worries trigger plunge,0.0
17222,Karachi Kings start PSL 2018 campaign with 19-run win over Quetta Gladiators,0.6368857026100159
17223,Brendan Fraser alleges former Hollywood exec sexually assaulted him,0.032781537622213364
17224,Careem captain found murdered in Islamabad's Sector G-13,0.0
17225,"Trump, gun lobby chief push armed citizens as solution to shootings",0.0
17226,Video of woman shoved by policeman in Iran sparks criticism on social media,0.0
17227,Qalandars vs Sultans: Can the league newcomers make it two wins out of two?,0.2682574689388275
17228,"PML-N govt only spent money on Lahore, didn't give 'due share' to any province: Zardari",0.0
17229,New study finds female protagonists decreased in 2017 films,0.017232101410627365
17230,"Mother of three, suspected paramour gunned down 'for honour' in Shikarpur, say police",0.0
17231,Junaid Khan the hat-trick hero as Multan Sultans’ dream start to PSL 2018 continues,0.5336688756942749
17232,"Nadra chairman pays surprise visit to mega centre, suspends two staffers over negligence",0.0
17233,"Man killed, four injured in cross-border firing by Indian forces",0.0
17234,"No hope of dialogue between Pakistan, India: ex-envoy",0.0
17235,Pakistan retain top T20 ranking after ICC error,0.8418401479721069
17236,No mention of Pakistan in FATF's public announcements following plenary meeting,0.0
17237,Trump Jr's foreign policy speech in India boosts concerns,0.0
17238,Myanmar bulldozes what is left of Rohingya Muslim villages,0.0
17239,Five-day assault on Syria enclave kills more than 400,0.010051717050373554
17240,Two doctors get death for killing colleague,0.0
17241,Court asks Mardan police not to expel transgender persons,0.0
17242,Nawaz Sharif not being party head might benefit the PML-N,0.0
17243,Witness says Calibri font existed in beta version when trust deed was prepared,0.0
17244,Saudi Arabia will spend $64 billion on entertainment industry in 10 years,0.018904076889157295
17245,That moment again,0.0
17246,Regrettable verdict,0.013406937010586262
17247,Pakistan: The royal playground for the Arabs,0.0
17248,Farmers start cultivation with a festival,0.0
17249,Quetta Gladiators vs Karachi Kings: Which of the two batting sides will take the game?,0.20223355293273926
17250,Saif Ali Khan and Nawazuddin Siddiqui are coming together for this Netflix original,0.15442238748073578
17251,Supreme Court disqualifies PTI MPA Abdul Munim Khan,0.0
17252,"Did not commit contempt of court, was misquoted by media: Daniyal Aziz tells SC",0.0
17253,The complete schedule of Lahore Literary Festival 2018 is out now,0.03845427185297012
17254,Modi hugs Trudeau amid Indo-Canada invitation embarrassment,0.0
17255,"Abbasi, Ghani inaugurate long-awaited TAPI gas pipeline",0.0
17256,Insipid shelves,0.015987075865268707
17257,Australia's scandal-hit deputy PM quits amid claims of sexual harassment,0.0
17258,India instructs banks to link their core systems with SWIFT after huge fraud,0.0
17259,Moeen fears for future of Test cricket,0.8016483783721924
17260,Lynn’s IPL hopes rise,0.6760203838348389
17261,Pakistan retain top T20 ranking after ICC error,0.8418655395507812
17262,"Arsenal, Milan meet in Europa League last 16",0.014038433320820332
17263,Strikes kill 32 in Ghouta as world fumbles for response,0.0
17264,View from abroad: Don’t count on squabbling politicians,0.0
17265,South Korean MPs call for execution of North’s Olympic delegate,0.0
17266,Ex-Trump campaign aide agrees to plead guilty in Russia probe,0.0
17267,"Trudeau’s India trip is a total disaster, and he has himself to blame",0.03069489635527134
17268,There’s a good reason why anti-Muslim ideology hasn’t found a home in Portugal,0.01983807422220707
17269,"Seven MQM, PTI defectors return to PA as PSP members",0.0
17270,"PEL, Kohinoor debarred from WB-funded project",0.0
17271,Opp uses Cheema’s arrest as a stick to beat govt with,0.0
17272,French PM vows to combat ‘slow-burn’ threat of  radical Islam,0.0
17273,Project launched to improve investment climate,0.0
17274,Behind-the-scenes diplomacy with US continuing: FO,0.0
17275,Used car imports set to resume,0.0
17276,The soft skills you need to have,0.0
17277,Pakistan set to be placed on FATF's grey list in June,0.0
17278,Defence attaches of six countries visit LoC,0.0
17279,Bonhomie marks opening of TAPI gas pipeline,0.0
17280,Sixth edition of LLF begins today,0.03936195746064186
17281,SC verdicts ‘pre-poll rigging’: Sharif,0.0
17282,Man on a mission to protect GB children from polio,0.09152791649103165
17283,Land allotment to former army chief questioned in Senate,0.0
17284,Zardari defends decision of sending troops to S. Arabia,0.0
17285,SC unseats PTI legislator for concealing being govt servant,0.013467751443386078
17286,Pakistan backs OIC move for worker protection: minister,0.0
17287,Passport office in Gwadar non-operational for two months,0.0
17288,Work on 220kV grid station expedited,0.0
17289,"Trump not satisfied with Pakistan’s efforts, says White House",0.0
17290,Heavy rains break dry spell in Balochistan,0.0
17291,Stockbrokers cannot charge for advisory services: SECP,0.0
17292,Mailbox,0.0
17293,Cheema’s arrest draws ire of Punjab’s power centre,0.0
17294,Poet's Corner,0.05000000074505806
17295,"1 killed, 3 injured in Indian LoC violation in Azad Kashmir: ISPR",0.0
17296,Three bombs hit capital of Myanmar's Rakhine state,0.0
17297,US to open Jerusalem embassy in May for Israel's 70th anniversary,0.0
17298,Senate poll challenge,0.0
17299,12 acquitted by ATC for lack of evidence in Kasur child abuse case,0.0
17300,Let the music do the talking ,0.0
17301,Pakistan will expedite steps to curb terror financing: interior minister,0.0
17302,"At least 23 killed in multiple suicide bombings, attacks in Afghanistan",0.0
17303,Peshawar Zalmi bounce back with 34-run win over Islamabad United,0.5727987885475159
17304,"Woman, alleged paramour killed by stepson over 'honour' in Larkana",0.0
17305,Joss Whedon steps away from upcoming Batgirl movie,0.030514327809214592
17306,"PML-N's exclusion from Senate elections is a 'joke' with the public, Maryam tells crowd in Sargodha",0.0
17307,Girls take lead in the regional round of Math Challenge 2018 in Karachi,0.0
17308,Foreigners held hostage by drug peddler in Karachi's DHA recovered by Rangers,0.0
17309,Gladiators triumph as clueless Qalandars lose second straight game,0.6087790727615356
17310,Food and feasting humanises cultures like politicians and newspapers never could: Bisma Tirmizi,0.0
17311,Islamabad United vs Peshawar Zalmi: Which of the two former champions will emerge victorious today?,0.3327310085296631
17312,Qalandars vs Gladiators: Which side will bounce back from their opening match defeats?,0.31751906871795654
17313,Back to load-shedding,0.0
17314,"Sindh IG, home minister take notice of footage of man firing on Karachi's Shahra-e-Faisal",0.0
17315,Cook-it-yourself: Red velvet mug cake,0.0
17316,Story Time: The champion,0.06596796214580536
17317,Opinion: Emotional intelligence is what matters,0.0
17318,Spotlight,0.023867592215538025
17319,The weekly weird,0.013875067234039307
17320,Story Time: My ghost friend,0.0
17321,Website review: Does the dog die?,0.0
17322,Reflection: The resounding childhood,0.02952129952609539
17323,Sports: Cricket fever returns,0.19007794559001923
17324,Book review: The World’s Greatest Detective,0.0
17325,Judicial overreach,0.06158890947699547
17326,Back to the future,0.0
17327,Art corner,0.05000000074505806
17328,"The #MeinBhi theme that could've meant more, and other hits and misses at the Lux Style Awards",0.027783242985606194
17329,What's happening on Day 1 of the Lahore Literary Festival,0.0
17330,Nadra chief visits different centres in disguise,0.0
17331,COMMENT: Football finally making good strides in Pakistan sports scene,0.0
17332,Riyadh hosts first international half-marathon,0.034600384533405304
17333,Tens of thousands march in protests across Italy,0.0
17334,"Florida students take on NRA, set eyes on midterm elections",0.0
17335,Trump announces ‘heaviest ever’ sanctions on North Korea,0.03324494883418083
17336,Top federal officials summoned to explain delay in K-IV funding,0.0
17337,Ghouta bombing won’t stop as army keeps up pressure,0.0
17338,"Ledecka seals brilliant double, Norway set medals mark",0.10442831367254257
17339,New JIT formed to probe Perween Rahman’s murder,0.0
17340,"Police framed Naqeeb, three others in false cases after killing them in fake encounter, judge told",0.0
17341,"People do not figure in agendas of Sharif, Imran, says Bilawal",0.0
17342,NAB arrests suspect in Ashiana project probe,0.0
17343,Ex-Trump aide paid Europeans to lobby for pro-Russia Ukraine,0.0
17344,Stokes set to return for first ODI against NZ,0.9453950524330139
17345,Crude’s supply crunch likely?,0.0
17346,‘The math in Trump’s infrastructure plan is off by 98pc’,0.0
17347,Women at JPMorgan earn 1pc less than their male coworkers do,0.0
17348,"US, China to discuss trade disputes",0.0
17349,PSX losing streak enters fourth week,0.0
17350,"Federal budget to take Rs100bn hit
",0.0
17351,Rome’s Colosseum turned red to protest Pakistan blasphemy law,0.0
17352,Youth behind sit-in over Naqeeb’s killing found shot dead,0.0
17353,Court briefed about Calibri download ways before 2007,0.0
17354,IB tasked with selecting PML-N candidates for polls: Imran,0.0
17355,NAB wants name of ex-ISI chief placed on ECL,0.0
17356,FBR eyes jackpot in Islamabad property audit,0.0
17357,Bollywood legend Sridevi passes away in Dubai after cardiac arrest,0.04621780291199684
17358,Najam Sethi: Bringing cricket back home from exile,0.0
17359,Sana asks bureaucrats to resume work,0.0
17360,SA name two uncapped players for first two Australia Tests,0.9586721062660217
17361,NAB to file supplementary reference against Dar,0.0
17362,Man held for allegedly assaulting five minor girls,0.0
17363,Mashal’s father moves high court against ATC’s lynching case verdict,0.0
17364,One arrested in cab driver’s murder,0.0
17365,Saad Rafique serves Rs5bn defamation notice to PTI's Fawad Chaudhry,0.0
17366,AJK president seeks global support in controlling violence in India-held Kashmir,0.0
17367,Karachi Kings go top of PSL 2018 points table with five-wicket win over Peshawar Zalmi,0.7591711282730103
17368,Iraq condemns 15 Turkish women to death for having ties with Islamic State,0.0
17369,'Reckless decision': Russian-Polish mountaineer attempts first winter solo summit on K2,0.6182154417037964
17370,Indian-American entrepreneurs look to harness artificial intelligence for greater good,0.0
17371,China will deal 'seriously' with North Korea sanctions breaches,0.0
17372,Xi poised to extend grip on power as China set to lift term limits,0.0
17373,Hussain Talat leads Islamabad United to victory against Multan Sultans,0.7120466828346252
17374,"As Syria death toll tops 500, UN unanimously demands 30-day ceasefire",0.0
17375,Sultans vs United: Which of the two sides will prevail today?,0.31927406787872314
17376,Everything feels different after yesterday's performance: Umaid Asif,0.4727226197719574
17377,"Suspected rapist, murderer of six-year-old Lodhran girl arrested: police",0.0
17378,"Alone at FATF
",0.0
17379,Anbang mess tightens state grip on China Inc: analysts,0.0
17380,Sharea Faisal firing video: 7 taken into custody in Karachi as police attempt to trace suspect,0.0
17381,NON-FICTION: HOW SINDH WAS LOST,0.0
17382,Man accuses FIA of torture,0.0
17383,NON-FICTION: THE FILMI TIME MACHINE,0.0
17384,SO YOUR KID’S A GENIUS?,0.017495203763246536
17385,POETRY: VERSIFYING LAHORE,0.0
17386,NON-FICTION: ‘WHY I DIDN’T MAKE IT’,0.01227691862732172
17387,NARRATIVE ARC: THE EIGHTH SURMI,0.0
17388,FICTION: HURTLING TOWARDS AN ENDING,0.0
17389,A double squeeze,0.0
17390,THE GREAT FATF FUMBLE,0.0
17391,SMOKERS’ CORNER: THE  FEMINIST MAULANA,0.0
17392,"Ali Zafar, Syra Shahroz and more react to news of Sridevi's shocking demise",0.0
17393,12 acquitted of child abuse charge,0.0
17394,What's happening on Day 2 of the Lahore Literary Festival,0.0
17395,"Messi, Ronaldo both hit two in wins for Barca and Real",0.07609160989522934
17396,Removing intergovernmental fiscal imbalance,0.0
17397,Two Koreas march apart as Winter Olympics close,0.05512471869587898
17398,"Ton-up Taylor, Santner get NZ home in first England ODI",0.9134178757667542
17399,Lukaku punishes Chelsea; Kane lifts Spurs,0.12116093933582306
17400,A tale of two stock exchange deals,0.0
17401,"Saudis get a taste of opera, jazz",0.04381786286830902
17402,Sridevi: the rough diamond who transformed into India’s  first female superstar,0.020012475550174713
17403,"Rohingya exodus still growing, six months into crisis",0.0
17404,Democrats release Russia probe memo defending FBI surveillance,0.0
17405,Labour Party pressures Corbyn to change Brexit stance,0.0
17406,North Korea says it is ready for talks with US,0.0
17407,Anti-govt protests now look like an opportunity for Iran’s president,0.0
17408,"‘Criminal’, wife, her sister murdered",0.0
17409,"FATF drama over, but worries persist",0.0
17410,Syrian Kurd leader arrested in Prague on Turkey’s request,0.0
17411,Businesses acquire a taste for democracy,0.0
17412,Iraqi court sentences 16 women to death for joining IS,0.0
17413,Pakistan may find itself on FATF blacklist after June,0.0
17414,"All but forgotten: Choudhary Rahmat Ali, the inventor and first champion of Pakistan",0.02865791879594326
17415,"Sharifs discuss leadership crisis, NAB cases",0.0
17416,PML-N govt orders 1m gas connections to woo voters,0.0
17417,Protesting PAS officers won’t be acceptable for polls duty: PTI,0.0
17418,Sattar suggests dissolution of both coordination bodies,0.0
17419,Charge-sheet in Rs14bn scam against ex-LDA chief ready,0.0
17420,Russian climber on risky solo mission to summit K2,0.6445997953414917
17421,China’s ruling party sets stage for Xi’s indefinite stay in office,0.0
17422,Three more activists detained  in Iran,0.0
17423,Tallal seeks withdrawal of contempt charge,0.0
17424,FIA officials face probe over alleged torture of Christian suspect,0.0
17425,Interpol response awaited on request to arrest Hussain Haqqani,0.0
17426,NAB summons PTI leader over his offshore company,0.0
17427,World is not playing its role in Kashmir issue settlement: Masood,0.0
17428,"Villagers flee as Pakistan, India trade artillery fire",0.0
17429,Western route to change face of southern KP: Fazl,0.0
17430,New law on Sikh marriages on the anvil,0.0
17431,12-year-old boy allegedly gang-raped by five teenage boys in Shangla,0.0
17432,Minority leaders oppose Baldev Kumar’s production in PA,0.0
17433,"Lahore Qalandars, 'LOLs' and tonight's must-win match against Karachi Kings",0.23060394823551178
17434,"Sridevi died due to drowning, not cardiac arrest: Dubai Police",0.0
17435,Polish climber pauses in 'suicidal' solo bid to K2 summit,0.5332346558570862
17436,"Man flees after killing wife, sister over 'honour' in Tando Adam: police",0.0
17437,Don't write us off just yet: Smith,0.4993911683559418
17438,Ride-hailing service driver allegedly attacked with sharp object during robbery bid in Rawalpindi,0.06353144347667694
17439,Judicial independence is vital for democracy but judicial activism can be counterproductive,0.0
17440,"PSX commences week on negative note, sheds 356 points",0.0
17441,"PML-N to announce new party president on Tuesday, Shahbaz likely to take charge",0.0
17442,"Civil society activists condemn alleged torture of Sajid Masih, call for independent probe",0.0
17443,Netflix announces first Arabic original series titled Jinn,0.0604633204638958
17444,UN development program names Pakistani climber Samina Baig a goodwill ambassador,0.13443578779697418
17445,PSL 3: Lahore Qalandars crumble against Karachi Kings,0.7693313956260681
17446,Petitioners urge ECP to de-notify PML-N as political party,0.0
